smiles,klebsiella_pneumoniae
C[C@H]1C(S)=C(C(=O)O)N2C(=O)C[C@@H]12,0.00517659867182374
C[C@H]1C(S)=C(C(=O)[O-])N2C(=O)C[C@@H]12,0.007431133650243282
C[C@H]1C(S)=C(C=O)N2C(=O)C[C@@H]12,0.003857995383441448
C[C@H]1C/C=C/C=C/C[C@@H](C)OC(=O)CCCCCC1,0.0010632672347128391
C[C@H]1C/C=C/C=C/C[C@@H](C)OC(=O)C[C@@H](O)CCCC1,0.0011046910658478737
C[C@H]1C=C(c2cscn2)CN1,0.000796944776084274
C[C@H]1CC(=O)N1O,0.0015496669802814722
C[C@H]1CC(=O)N1S(=O)(=O)O,0.012729699723422527
C[C@H]1CCCCO1,0.0007697714027017355
C[C@H]1CCCOC1,0.000725609133951366
C[C@H]1CCCO[C@H]1O,0.0008232186664827168
C[C@H]1CC[C@@]2(C[C@@H]3OC(=O)/C=C/[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@](C)(O)[C@@H](O)[C@H](C)C/C=C/C=C/CCC[C@H](O2)[C@H]3C)OC1,0.0032904213294386864
C[C@H]1CNC(=O)c2ccccc2OC1,0.0008360724314115942
C[C@H]1CN[C@H](C)[C@@H](O)[C@](C)(O)COC(=O)[C@H](C)C[C@H](C)C[C@](C)(O)C1,0.0037614230532199144
C[C@H]1COC(=O)N1,0.0009068406652659178
C[C@H]1COc2cc(F)cc3c(=O)ccn1c23,0.0033651876728981733
C[C@H]1C[C@@H](C)C(=O)/C=C/[C@@H]2O[C@H]2[C@@H](O)COC(=O)/C=C/[C@H](C)C1,0.002444835379719734
C[C@H]1C[C@@H](C)C(=O)OC[C@@](C)(O)[C@@H]2OCN[C@H]([C@@H]2C)[C@H](C)C[C@@](C)(O)C1,0.0018311768071725965
C[C@H]1C[C@@H](C)C(=O)OC[C@@](C)(O)[C@H](O)[C@@H](C)/C(=N/OCO)[C@H](C)C[C@@](C)(O)C1,0.0015565786743536592
C[C@H]1C[C@@H](C)C(=O)OC[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@@](C)(F)C[C@@](C)(O)C1,0.0029123120475560427
C[C@H]1C[C@@H](C)C(=O)OC[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@](C)(O)C1,0.0027575965505093336
C[C@H]1C[C@@H](C)C(=O)OC[C@@](C)(O)[C@H](O)[C@@H](C)CN[C@H](C)C[C@@](C)(O)C1,0.00234519992955029
C[C@H]1C[C@@H](C)C(=O)OC[C@@](C)(O)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@@](C)(O)C1,0.0022020433098077774
C[C@H]1C[C@@H](C)C(=O)OC[C@H](C)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@](C)(O)C1,0.00210613664239645
C[C@H]1C[C@@H](C)C(=O)[C@@H](C)C(=O)OC[C@@]2(C)OC(=O)N[C@@H]2[C@@H](C)C(=O)[C@H](C)C1,0.0061440858989953995
C[C@H]1C[C@](C)(O)CCO1,0.0006691721500828862
C[C@H]1Cn2cc([N+](=O)[O-])nc2O1,0.03110525943338871
C[C@H]1NCc2ccccc21,0.0008011364843696356
C[C@H]1OCCC[C@@H]1O,0.0007748737116344273
C[C@H]1OCC[C@@H](N)[C@@H]1O,0.00075295171700418
C[C@H]1OC[C@@H](O)[C@@H](N)[C@@H]1O,0.0007666223682463169
C[C@H]1OC[C@H](O)C[C@@H]1O,0.0007558406796306372
C[C@H]1[C@H](O)CCO[C@H]1O,0.0008434225455857813
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)C[C@@H]3[C@@H](O)[C@@H]21,0.30141693353652954
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)CC(=O)C[C@@H]3[C@@H](O)[C@@H]21,0.020803166553378105
C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)C[C@@H]3[C@@H](O)[C@@H]21,0.2878248989582062
C[C@]1(O)COC[C@H](O)C1,0.0006860561552457511
C[C@]1(O)c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(O)=C(C(N)=O)C(=O)C[C@@H]3C[C@@H]21,0.20157396793365479
C[CH2][Hg][SH],0.23087657988071442
C[NH+](C)C,0.001358719076961279
C[NH+]1CCCC1,0.0009421061258763075
C[NH2+]C,0.001978068146854639
C[NH3+],0.003788424888625741
C[S+]([O-])c1nc2ccccc2[nH]1,0.0017241352470591664
C[n+]1cc[nH]c1,0.0011358503252267838
C[n+]1cc[nH]n1,0.0015159095637500286
C[n+]1ccccc1,0.001507468638010323
Cc1c(F)ccc2[nH]ccc(=O)c12,0.002321433974429965
Cc1c[nH]c(=O)[nH]c1=O,0.002204079879447818
Cc1cc(=O)cc[nH]1,0.001898083370178938
Cc1cc(C)ncn1,0.001136378850787878
Cc1cc(O)c(C=O)c(O)c1,0.0023715822026133537
Cc1cc(O)ccn1,0.0013107439735904336
Cc1cc[nH]c1,0.0011462937109172344
Cc1ccc(C=O)[nH]1,0.001429797033779323
Cc1ccc([N+](=O)[O-])o1,0.019378360360860825
Cc1ccc2c(=O)cc[nH]c2n1,0.0013610157184302807
Cc1ccc[nH]1,0.0010802950710058212
Cc1cccc2c(=O)cc[nH]c12,0.001550669432617724
Cc1cccc2c(O)cc(=O)oc12,0.0029201535508036613
Cc1cccc2c([O-])cc(=O)oc12,0.002999104792252183
Cc1cccc2c1OC(=O)CC2,0.0009311052854172885
Cc1cccc2ccc(=O)oc12,0.004477072972804308
Cc1ccccc1,0.0012436213437467813
Cc1cccnc1,0.0014711569529026747
Cc1ccn(O)c(=O)c1,0.01492259744554758
Cc1ccncn1,0.0019654021598398685
Cc1ccno1,0.0025680081453174353
Cc1cncc(N)c1,0.000992820132523775
Cc1coc(=O)o1,0.0017973431386053562
Cc1conc1C,0.0015110811218619347
Cc1cscn1,0.0024161003530025482
Cc1nc2ccccc2[nH]1,0.000846219016239047
Cc1ncc([N+](=O)[O-])[nH]1,0.006207114085555077
Cc1nncs1,0.003535967320203781
Cc1scc2c1Nc1ccccc1NC2=O,0.006947539746761322
Clc1cc[nH]c1,0.003010703483596444
Clc1ccc(Cl)c(Cl)c1,0.005959987174719572
Clc1ccc(Cl)cc1,0.0038125552237033844
Clc1ccc2c(c1)Cc1ccccc1S2,0.0019416348077356815
Clc1cccc(Cl)c1,0.004369007423520088
Clc1cccc2ncccc12,0.009725198149681091
Clc1ccccc1,0.0034105503000319004
Clc1cncnc1,0.007915178313851357
Cn1c(=O)nc2[nH]ncnc-2c1=O,0.021530069410800934
Cn1cc(N)cc1C=O,0.0012350836768746376
Cn1ccc2ccccc21,0.001072346931323409
Cn1cccc1,0.0010779817821457982
Cn1cccc1C=O,0.0013946580002084374
Cn1cccn1,0.0013089051935821772
Cn1ccnc1,0.0010697117540985346
Cn1cnc(=O)c(O)n1,0.004877352621406317
Cn1cnc(=O)c([O-])n1,0.007714095991104841
Cn1cncc1[N+](=O)[O-],0.007575501222163439
Cn1cnnn1,0.0022615203633904457
Cn1ncnn1,0.002974143950268626
Cn1sc(=O)[nH]c1=O,0.034877464175224304
FC(F)F,0.0037381744477897882
FC(F)S,0.005809208378195763
FC1CC1,0.001661895657889545
Fc1ccc(F)c(F)c1,0.0040419865399599075
Fc1cccc(Cl)c1,0.005684108007699251
Fc1cccc(F)c1,0.0029103460256010294
Fc1cccc(F)c1C1=CCNCC1,0.0009002190781757236
Fc1ccccc1,0.0024071885272860527
N,0.00500505929812789
N#C[C@H]1CN2CCC1CC2,0.0007469119736924767
N/C=N/c1ccc2ccccc2c1,0.00075616838876158
N=C(N)N,0.001957541797310114
N=C(N)NC(=N)N,0.001507313339971006
N=C(N)NC(=N)N1CCN(CN)CC1,0.0006418342236429453
N=C(N)NC(=N)Nc1ccc(Cl)cc1,0.0015494071412831545
N=C(N)NCCCCC=O,0.0006678945501334965
N=C1NCCC([C@@H]2NC(=O)/C(=C/N)NC(=O)CNC(=O)CNC(=O)[C@@H](N)CNC2=O)N1,0.00609864667057991
N=CN,0.003737787716090679
NC(=O)C(C(=O)O)=C1SCS1,0.004324042703956366
NC(=O)C1=C(O)CC2CC3C(=C(O)C2(O)C1=O)C(=O)c1c(O)ccc(Cl)c1C3O,0.2821773290634155
NC(=O)C1=C(O)CC2CC3Cc4cccc(O)c4C(=O)C3=C(O)C2(O)C1=O,0.1982668936252594
NC(=O)C1=C(O)C[C@@H]2C[C@@H]3Cc4c(F)ccc(O)c4C(=O)C3=C(O)[C@]2(O)C1=O,0.2434621900320053
NC(=O)C1=C(O)C[C@@H]2C[C@@H]3Cc4c([N+](=O)[O-])ccc(O)c4C(=O)C3=C(O)[C@]2(O)C1=O,0.07269531488418579
NC(=O)C1=C(O)C[C@@H]2C[C@@H]3Cc4ccc(N)c(O)c4C(=O)C3=C(O)[C@]2(O)C1=O,0.1666729897260666
NC(=O)C1=C(O)C[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)C3=C(O)[C@]2(O)C1=O,0.1982668936252594
NC(=O)C1=C(O)C[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C1=O)C(=O)c1c(O)ccc(Cl)c1[C@H]3O,0.28217750787734985
NC(=O)C1=C(O)C[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C1=O)C(=O)c1c(O)cccc1[C@H]3O,0.20101569592952728
NC(=O)C1=C(O)[C@@]2(O)C(=O)[C@H]3C(=O)c4c(O)cccc4C[C@H]3C[C@H]2CC1=O,0.06694713234901428
NC(=O)C1=C(O)[C@]2(O)C(=O)[C@H]3C(=O)c4c(O)cccc4C[C@@H]3C[C@@H]2CC1=O,0.06694713234901428
NC(=S)N1CCNCC1,0.0007584340637549758
NC(=S)S,0.002379280747845769
NC(=S)c1ccncc1,0.0028438589069992304
NC(CCCC=O)C(=O)[O-],0.0007369143422693014
NC(N)=NC1CCCCC1,0.0006369673064909875
NC(N)=N[C@@H]1[C@@H](O)[C@H](N=C(N)N)C[C@H](O)[C@H]1O,0.0020679249428212643
NC1=C(C(=O)O)C(=O)[C@@H](O)CC1=O,0.0053964839316904545
NC1=NCCN1,0.00345047190785408
NC1=NC[C@@H](CO)N1,0.002011743141338229
NC1C(=O)NC2C(=O)NC(C(=O)N[C@@H](C=O)c3cc(O)cc(O)c3-c3cc2ccc3O)C(O)c2ccc(c(Cl)c2)Oc2cc1ccc2O,0.0008567988406866789
NC1C(O)COCC1O,0.0008438242366537452
NC1CC(N)CC(O)C1,0.0006853853119537234
NC1CC1,0.001264550955966115
NC1CCCC(O)C1,0.0007447653915733099
NC1CCNC1,0.0009049722575582564
NC1CCNCC1,0.0008786863181740046
NC1COCC(O)C1O,0.0008362900116480887
NC=O,0.006600134540349245
NCC1=CC[C@@H](N)CO1,0.0006868526106700301
NCC=O,0.003341655945405364
NCCC(O)C=O,0.0012718812795355916
NCCCC(N)CC=O,0.0007105432450771332
NCCCC=O,0.0010405356297269464
NCCCO,0.0009489594376645982
NCCO,0.0012626253301277757
NCC[C@H](N)C=O,0.0009150495752692223
NCC[C@H](O)C=O,0.0012718812795355916
NCN,0.0028622427489608526
NCN1CCCC1,0.000811274629086256
NCN1CCCCC1,0.000798112596385181
NCN1CCNCC1,0.0008046187576837838
NCO,0.0030154073610901833
NCS(=O)[O-],0.0464639812707901
NC[C@H](O)C=O,0.002023093868046999
NC[C@H]1OB(O)c2ccccc21,0.005150916054844856
NCc1ccccc1,0.0008920615073293447
NNC=O,0.09975621104240417
NS(=O)(=O)N1CCN(NC=O)C1=O,0.0024435182567685843
NS(=O)(=O)c1ccccc1,0.0014590572100132704
NS(N)(=O)=O,0.004365656990557909
N[C@@H](C=O)C1=CCC=CC1,0.0007730326615273952
N[C@@H](CCC=O)C(=O)O,0.0008682702900841832
N[C@@H]1CCCCNC1,0.0007355438428930938
N[C@@H]1CCCOC1,0.0007742010639049113
N[C@@H]1CCC[C@H](O)C1,0.0007447653915733099
N[C@@H]1CC[C@@H](O)C[C@H]1O,0.0007115210173651576
N[C@@H]1CC[C@@H](O)[C@H](N)C1,0.0007008160464465618
N[C@@H]1CNCC12CC2,0.0006789133767597377
N[C@@H]1COC[C@H](O)[C@H]1O,0.0008362118969671428
N[C@@H]1C[C@H](N)C[C@@H](O)C1,0.0006853853119537234
N[C@@H]1C[C@H](N)C[C@H](O)C1,0.0006853853119537234
N[C@@H]1C[C@H](O)CC[C@H]1O,0.0007071065483614802
N[C@@H]1[C@H]2CNC[C@@H]12,0.000766703684348613
N[C@H]1CCC[C@@H](O)C1,0.0007447653915733099
N[C@H]1CCNC1,0.0009049722575582564
N[C@H]1COC2C(C1)OCC[C@H]2O,0.0007309188949875534
N[C@H]1COCC[C@@H]1O,0.0008198871510103345
N[C@H]1COC[C@@H](O)C1,0.0007340048905462027
N[C@H]1COC[C@@H](O)[C@@H]1O,0.0008360078209079802
N[C@H]1C[C@@H](N)[C@H](O)[C@@H](O)C1,0.0007526699337176979
N[C@H]1[C@H](O)COC[C@@H]1O,0.0008439322118647397
Nc1c(F)cc(F)c2[nH]ccc(=O)c12,0.006902622990310192
Nc1cc(C(F)(F)F)cc(N)c1O[C@@H]1CCNC1,0.0019566642586141825
Nc1cc[nH]c(=O)n1,0.0030998350121080875
Nc1ccc([SH](=O)=O)cc1,0.00177199044264853
Nc1ccc2c(N)c3ccccc3nc2c1,0.0031911656260490417
Nc1cccc(O)c1,0.0013724714517593384
Nc1ccccc1,0.001289710751734674
Nc1ccnc(N)n1,0.0023256326094269753
Nc1nc(/C(C=O)=N/O)cs1,0.00855568889528513
Nc1nc(/C(C=O)=N/O)ns1,0.02463839016854763
Nc1nc(/C(C=O)=N\O)cs1,0.004731561988592148
Nc1nc(/C(C=O)=N\O)ns1,0.011172797530889511
Nc1nc(C(C=O)=NO)cs1,0.004931172356009483
Nc1nc2ccccc2c2[nH]cnc12,0.00176994560752064
Nc1nc[nH]c(=O)n1,0.003313835244625807
Nc1ncc(F)cc1F,0.0028942148201167583
Nc1ncccn1,0.0037191249430179596
Nc1nccs1,0.0026410857681185007
Nc1ncnc2[nH]cnc12,0.001588610582984984
Nc1nnco1,0.0024784782435745
O,0.006085904315114021
O=C(O)C1=C(C[n+]2ccccc2)CS[C@@H]2CC(=O)N12,0.028117597103118896
O=C(O)C1=C(C[n+]2ccn3ncccc32)CS[C@@H]2CC(=O)N12,0.05649959295988083
O=C(O)C1=C(Cl)CC[C@@H]2CC(=O)N12,0.013437670655548573
O=C(O)C1=C(Cl)CSC2CC(=O)N12,0.012776770628988743
O=C(O)C1=C(Cl)CS[C@@H]2CC(=O)N12,0.012776770628988743
O=C(O)C1=C(S)CS[C@@H]2CC(=O)N12,0.009150090627372265
O=C(O)C1=C(S)C[C@@H]2CC(=O)N12,0.008848963305354118
O=C(O)C1=C(S)S[C@@H]2CC(=O)N12,0.00828503631055355
O=C(O)C1=C([C@H]2CCCO2)S[C@@H]2CC(=O)N12,0.005889310967177153
O=C(O)C1=CCSC2CC(=O)N12,0.004620333202183247
O=C(O)C1=CCS[C@@H]2CC(=O)N12,0.004620333202183247
O=C(O)CO,0.002096370793879032
O=C(O)[C@H](O)[C@@H](O)C[C@H](O)CO,0.0006943686748854816
O=C([O-])C1=C(C[n+]2cccc3c2CCC3)CS[C@@H]2CC(=O)N12,0.011122256517410278
O=C([O-])C1=C(C[n+]2ccccc2)CSC2CC(=O)N12,0.03270246833562851
O=C([O-])C1=C(C[n+]2ccccc2)CS[C@@H]2CC(=O)N12,0.03270246833562851
O=C([O-])C1=C(S)CS[C@@H]2CC(=O)N12,0.013804364949464798
O=C/C(=N\O)c1nsc(NP(=O)([O-])O)n1,0.017681218683719635
O=C1C=CNCC1,0.0015837704995647073
O=C1CC(=O)NN1,0.002007628558203578
O=C1CC(=O)[C@@]2(O)C(=O)[C@@H]3C(=O)c4c(O)ccc(F)c4C[C@H]3C[C@H]2C1,0.014608606696128845
O=C1CC(=O)[C@@]2(O)C(=O)[C@@H]3C(=O)c4c(O)cccc4C[C@H]3C[C@H]2C1,0.015645837411284447
O=C1CC(=O)[C@@]2(O)C(=O)[C@H]3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@H]2C1,0.025579290464520454
O=C1CC(=O)[C@@]2(O)C(=O)[C@H]3C(=O)c4c(O)cccc4C[C@H]3C[C@H]2C1,0.015645837411284447
O=C1CC2(CCCC2)CC(=O)N1,0.0009134954889304936
O=C1CC2OCCN12,0.0012679500505328178
O=C1CCCN1,0.0011579080019146204
O=C1CCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,0.0009245459805242717
O=C1CCN1,0.0017091012559831142
O=C1CCN1S(=O)(=O)O,0.049193814396858215
O=C1CCN1S(=O)(=O)[O-],0.0255146324634552
O=C1CCNc2ccc(F)cc21,0.0015535240527242422
O=C1CCO1,0.0019538647029548883
O=C1CCO[C@H]2O[C@@H]3[C@@H](O)C[C@H](O)C[C@H]3O[C@@]12O,0.01241737324744463
O=C1CC[C@@H](O)CNC(=O)[C@@H]2[C@@H](O)CCN2C(=O)CNC(=O)CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)CN1,0.0016941827489063144
O=C1CCc2ccccc21,0.0013333102688193321
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,0.142057403922081
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,0.0009427709155716002
O=C1C[C@H]2OCCN12,0.0012679500505328178
O=C1N2CCC[C@H](C2)N1OS(=O)(=O)O,0.012898236513137817
O=C1NCCN1,0.0012672923039644957
O=C1NCCNC1=O,0.002007486531510949
O=C1NCCO1,0.0016128888819366693
O=C1NCNC12CCNCC2,0.0006671600858680904
O=C1NN=Cc2c[nH]c3cccc1c23,0.0028844065964221954
O=C1OC(O)c2ccccc21,0.004086661618202925
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,0.1688806414604187
O=C1[O][Sb]2[O]CC3[O][Sb]([O]CC1[O]2)[O]C3=O,0.01899341680109501
O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)C[C@H](O)C[C@@H]3O,0.0023491783067584038
O=CC(Cl)Cl,0.015352302230894566
O=CC1=C(S)S[C@@H]2CC(=O)N12,0.00886144395917654
O=CC1=C([C@H]2CCCO2)S[C@@H]2CC(=O)N12,0.0028994998428970575
O=CC1=CC(O)C(O)C(O)C1,0.0012392636854201555
O=CCC(=O)O,0.003132203361019492
O=CCC(=O)[O-],0.0034926338121294975
O=CCC=O,0.002937732031568885
O=CCCC(=O)O,0.0017538517713546753
O=CCCC(=O)[O-],0.0017760994378477335
O=CCCC=O,0.0014645741321146488
O=CCO,0.0040720002725720406
O=CCS(=O)(=O)[O-],0.007809758186340332
O=CN/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-],0.22148557007312775
O=CN/N=C/c1ccc([N+](=O)[O-])o1,0.22670108079910278
O=CNO,0.07359157502651215
O=CO,0.007426544092595577
O=CS,0.010428447276353836
O=C[C@@H](O)CO,0.0026149279437959194
O=C[O-],0.011301797814667225
O=Cn1c(=O)[nH]c2ccccc21,0.0043992153368890285
O=P(O)(O)O,0.03456277400255203
O=S(=O)(O)O,0.0053068408742547035
O=S(=O)(O)c1ccc(O)cc1,0.002115642186254263
O=S(=O)([O-])O,0.006676490418612957
O=S(=O)(c1ccccc1)c1ccccc1,0.0006579983164556324
O=[N+]([O-])c1cc([SH](=O)=O)ccc1Cl,0.03006322868168354
O=[N+]([O-])c1cccc2c1no[n+]2[O-],0.17611359059810638
O=[N+]([O-])c1ccccc1,0.007420461159199476
O=[N+]([O-])c1ccccc1Cl,0.0248093381524086
O=[N+]([O-])c1ccco1,0.040973372757434845
O=[N+]([O-])c1cccs1,0.04643191769719124
O=[N+]([O-])c1cn2c(n1)OCCC2,0.028542054817080498
O=[N+]([O-])c1cnc[nH]1,0.015962498262524605
O=[N+]([O-])c1cncs1,0.03502762317657471
O=[N+]([O-])c1ncc[nH]1,0.027305327355861664
O=c1[nH]c(=O)n(O)cc1F,0.029533671215176582
O=c1[nH]cc(F)c(=O)[nH]1,0.009585422463715076
O=c1[nH]cnc2[nH]cnc12,0.0035375298466533422
O=c1[nH]cnc2cc(Cl)ccc12,0.0036835717037320137
O=c1cc(O)c2c([nH]1)CCCC2,0.001574771711602807
O=c1cc(O)cc[nH]1,0.004434256348758936
O=c1cc2oc3[c]([Hg+])c([O-])c(Br)cc3cc-2cc1Br,0.0028590625151991844
O=c1cc[nH]c(=O)[nH]1,0.004664647858589888
O=c1cc[nH]c2c(Cl)cc(F)cc12,0.011981534771621227
O=c1cc[nH]c2c(F)cc(F)c(F)c12,0.009173823520541191
O=c1cc[nH]c2c(F)cc(F)cc12,0.0039580827578902245
O=c1cc[nH]c2cc3c(cc12)OCO3,0.0017097461968660355
O=c1cc[nH]c2ccc(F)cc12,0.0028042281046509743
O=c1cc[nH]c2ccccc12,0.001756306504830718
O=c1cc[nH]c2ncc(F)cc12,0.003435942344367504
O=c1cc[nH]c2ncccc12,0.002437732182443142
O=c1cc[nH]c2ncncc12,0.004200244788080454
O=c1cc[nH]cc1O,0.008117824792861938
O=c1ccn2c3c(cc(F)cc13)SCC2,0.009802062064409256
O=c1cn[nH]c2cc3c(cc12)OCO3,0.003934717271476984
O=c1cnc2ccccc2o1,0.006082052364945412
O=c1nc[nH]c2[nH]cnc12,0.003228034358471632
OC(F)(F)F,0.0041295913979411125
OC(F)F,0.004039386752992868
OC12OC3OCC4(CO4)C3(O)OC1OCC21CO1,0.0013697254471480846
OC1CC(O)C(O)CO1,0.000960064644459635
OC1CCC(O)C(O)C1,0.0007558132638223469
OC1CCNCC1,0.0009087790967896581
OC1CCOC1,0.00091535784304142
OC1CCOCC1O,0.0008477504015900195
OC1CNC1,0.0011885283747687936
OC1COCC(O)C1O,0.0009442880400456488
OC1COCC1O,0.001054969266988337
OC1[C@@H](O)COC[C@@H]1O,0.0009439660934731364
OC1[C@H](O)COC[C@H]1O,0.0009439660934731364
OCCCF,0.0011582052102312446
OCCCO,0.0010897547472268343
OCCO,0.00141200702637434
OCO,0.003103096503764391
OC[C@@H]1NCC2(CNC2)c2c1[nH]c1ccccc21,0.0007410939433611929
OC[C@H]1NCC2(CCNCC2)c2c1[nH]c1ccccc21,0.0008588567143306136
O[C@@H]1CCCOC1,0.0008558885310776532
O[C@@H]1CCOC1,0.00091535784304142
O[C@@H]1CCOC[C@@H]1O,0.0008477504015900195
O[C@@H]1CC[C@@H](O)[C@H](O)C1,0.0007558132638223469
O[C@@H]1CNC=Nc2[nH]cnc21,0.0013226353330537677
O[C@@H]1COC[C@@H]1O,0.001054969266988337
O[C@@H]1COC[C@H]1O,0.001054969266988337
O[C@@H]1CO[C@@H](O)C[C@H]1O,0.0009604062070138752
O[C@@H]1C[C@@H](O)[C@H](O)CO1,0.000960064644459635
O[C@@H]1[C@@H](O)[C@]2(OC[C@@H]1O)O[C@H]1[C@@H](O)COC[C@H]1O2,0.005663422867655754
O[C@H]1CCOC1,0.00091535784304142
O[C@H]1CCOC[C@@H]1O,0.0008477504015900195
O[C@H]1CC[C@H](O)[C@@H](O)C1,0.0007558132638223469
O[C@H]1[C@H](O)COC[C@@H]1O,0.0009439660934731364
Oc1cc(Cl)c(Cl)cc1Cl,0.009373288601636887
Oc1ccc(Cl)c(O)c1Cl,0.009641829878091812
Oc1ccc(Cl)cc1,0.0035895328037440777
Oc1ccc(Cl)cc1Cl,0.008715614676475525
Oc1cccc(Cl)c1,0.004251295235008001
Oc1cccc(Cl)c1O,0.006267290096729994
Oc1cccc(O)c1,0.0017465318087488413
Oc1ccccc1,0.0018501387676224113
Oc1ccccc1O,0.0023197741247713566
Oc1cccnc1,0.0029322474729269743
S,0.006033295299857855
SC1=Nc2ccccc2N=C(c2ccccc2)C1,0.0020846910774707794
SS,0.011924754828214645
[N-]=[N+]=CC(=O)CCCC(=O)O,0.0017120031407102942
[N-]=[N+]=CC(=O)CCCC=O,0.00147922127507627
[N-]=[N+]=NC1CCOC1,0.006048531271517277
[N-]=[N+]=NCC=O,0.013318916782736778
[N-]=[N+]=N[C@H]1CCOC1,0.006048531271517277
[NH2-],0.005705127492547035
[NH4+],0.00468346057459712
[O-][S+]1CCCC1,0.002013291697949171
c1c[nH]cn1,0.001497946330346167
c1c[nH]nn1,0.0028491737321019173
c1cc2c(cn1)OCCC2,0.0010781107703223825
c1cc[nH]c1,0.0014724446227774024
c1ccc2[nH]ccc2c1,0.0016464516520500183
c1ccc2c(c1)CCC2,0.0009505982743576169
c1ccc2c(c1)COc1ccccc1C2,0.000699085183441639
c1ccc2c(c1)Nc1ccccc1S2,0.0018779691308736801
c1ccc2c(c1)OCO2,0.001510821864940226
c1ccc2cc3ncccc3cc2c1,0.0016764688771218061
c1ccc2ccccc2c1,0.0015568048693239689
c1ccc2nc3c(cc2c1)CCC3,0.0008406081469729543
c1ccc2ncccc2c1,0.002263783710077405
c1ccc2ncncc2c1,0.0026716524735093117
c1ccc2ocnc2c1,0.0021325265988707542
c1ccccc1,0.0018802554113790393
c1ccncc1,0.0025092519354075193
c1ccnnc1,0.004712548106908798
c1ccoc1,0.002081929938867688
c1ccsc1,0.003703633090481162
c1cn[nH]c1,0.0019346632761880755
c1cnccn1,0.0033367546275258064
c1cncnc1,0.003616445232182741
c1cnoc1,0.004952937364578247
c1cscn1,0.004569368436932564
c1nc[n+]2n1CCC2,0.0009396453970111907
c1ncc2nc[nH]c2n1,0.002216425258666277
c1nncs1,0.008964229375123978
c1nnn[nH]1,0.002827033866196871
