smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id,known_antibiotics_novelty,hts_hit_novelty,closest_antibiotic,closest_hts_hit,filter_status,filter_reason,scaffold_antibiotics_novelty,scaffold_hts_hit_novelty,closest_antibiotic_scaffold,closest_hts_hit_scaffold
Cc1nc(NC(=O)[C@@H]2CC[C@H](N)C2)sc1Cc1cccc(Cl)c1,0.006,0.0054,0.0039,0.0012,0.4504,0.0377,0.0189,0.0241,0.0489,0.0033,0.0023,0.0039,0.4985,0.0349,0.0177,0.0456,0.0613,0.0018,0.002,0.0062,0.1357,0.0075,0.0066,0.0144,0.1861,0.0134,0.0111,0.0193,0.0666,0.0119,0.0071,0.007,0.9977,0.0028,0.0425,0.0034,0.282,0.3489,0.3748,0.2278,0.1309,0.6865,0.4157,0.5786,0.395,0.2724,0.0132,0.0125,0.0139,0.3822,0.7431,0.812500,251,0.812500,0.777778,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,O=C(N[C@@H](c1cccnc1)c1ccc2c(c1)OCO2)C1CCN(CCOc2ccc(Cl)cc2Cl)CC1,KEPT,,0.686275,0.717391,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)[C@]2(C=C(NC(=O)/C(C)=C\C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@@H]1C)C4=O)OCC(=O)O2
Nc1nc(NCC2(C(F)(F)F)CCCCC2)c2cc[nH]c2n1,0.002,0.0016,0.0012,0.0004,0.5289,0.1496,0.0595,0.017,0.0392,0.0024,0.0018,0.0035,0.5604,0.0907,0.037,0.042,0.0792,0.0025,0.0026,0.007,0.2743,0.0274,0.0204,0.0228,0.2136,0.0166,0.0129,0.02,0.0815,0.0152,0.0087,0.0077,0.0002,0.0004,0.0002,0.0,0.0543,0.1991,0.0716,0.0021,0.0185,0.0484,0.0437,0.3737,0.1586,0.1977,0.0341,0.016,0.0134,0.1078,0.6296,0.846154,250,0.846154,0.844156,Nc1c2ccccc2nc2ccccc12,Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,FILTERED,motif:monoaminopyrimidine,0.723404,0.771930,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,Cl.NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
COc1cc(-c2cccc(-c3cnc(N)nc3N)c2)cc(OC)c1OC,0.03,0.0315,0.0228,0.0081,0.2375,0.8,0.5399,0.0035,0.3263,0.0789,0.0378,0.0163,0.1703,0.8433,0.5559,0.007,0.1223,0.0048,0.0046,0.0097,0.4328,0.0894,0.0589,0.0363,0.6054,0.2682,0.1321,0.0489,0.2229,0.0594,0.0274,0.0148,0.431,0.9944,0.8932,0.0007,0.1596,0.2696,0.028,0.004,0.5675,0.1789,0.1153,0.5334,0.4871,0.2865,0.3522,0.2525,0.0162,0.2604,0.6678,0.500000,249,0.500000,0.500000,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,FILTERED,motif:diaminopyrimidine; motif:monoaminopyrimidine,0.586207,0.586207,NNC(=O)c1ccncc1,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)[C@]2(C=C(NC(=O)/C(C)=C\C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@@H]1C)C4=O)OCC(=O)O2
N#Cc1ccc(N2CCC(c3ccccc3CN)CC2)nc1N,0.0032,0.0027,0.0019,0.0006,0.5422,0.2293,0.0957,0.0208,0.1102,0.0107,0.0064,0.0062,0.6051,0.1244,0.0494,0.0521,0.0627,0.0019,0.0022,0.0066,0.3011,0.0345,0.0252,0.0258,0.2934,0.0319,0.0226,0.0276,0.0981,0.0191,0.0104,0.0085,0.0115,0.0661,0.0256,0.003,0.0427,0.1747,0.057,0.0002,0.0002,0.2815,0.0542,0.2469,0.1906,0.2253,0.0578,0.0266,0.0168,0.1165,0.6066,0.826087,248,0.826087,0.772727,CC(C)Cn1cnc2c(N)nc3ccccc3c21,NCc1cn(-c2ccccc2)nc1C12CC3CC(CC(C3)C1)C2,KEPT,,0.595238,0.744186,CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)C[C@@H]4O[C@H]4/C=C/[C@H](O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)O,CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O.Cl.Cl
Cn1cc(CC2CCN(c3ncnc4sc(N)nc34)C2)cn1,0.0016,0.0013,0.0009,0.0003,0.5147,0.1661,0.071,0.0208,0.0566,0.0041,0.0028,0.0042,0.5478,0.0736,0.0322,0.0465,0.0354,0.0009,0.0011,0.0046,0.1768,0.0125,0.0104,0.0177,0.1372,0.0087,0.0079,0.0162,0.0697,0.0126,0.0075,0.0072,0.0,0.0,0.0,0.0,0.0484,0.0812,0.0022,0.0002,0.0001,0.0407,0.033,0.0743,0.0697,0.1711,0.0311,0.0149,0.0131,0.0389,0.6754,0.818182,247,0.818182,0.818182,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,N[C@H]1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,KEPT,,0.812500,0.827586,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,O=C(Nc1ccccc1)c1ccccc1O
O=c1[nH]ccnc1N1CCC(Nc2nc3ncc(Cl)cc3s2)C1,0.0012,0.001,0.0007,0.0002,0.496,0.1803,0.078,0.0194,0.0688,0.0055,0.0036,0.0047,0.5683,0.1098,0.045,0.0468,0.0826,0.0027,0.0028,0.0073,0.1201,0.0065,0.0059,0.0137,0.4153,0.075,0.0436,0.0328,0.1002,0.02,0.011,0.0089,0.0,0.0,0.0,0.0,0.0032,0.0697,0.0031,0.0,0.0001,0.0469,0.0098,0.0988,0.113,0.2058,0.0445,0.0212,0.0149,0.0383,0.6315,0.815217,246,0.815217,0.781250,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,COc1cc(N2CCC(N)CC2)ccc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,KEPT,,0.754098,0.774648,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
O=C(Nc1nccn1C1CC1)c1csc(CC2CCNCC2)n1,0.0049,0.0044,0.0032,0.001,0.528,0.1165,0.048,0.0196,0.0944,0.0086,0.0054,0.0058,0.5675,0.0742,0.0316,0.0468,0.0859,0.0029,0.003,0.0076,0.0808,0.0034,0.0033,0.0108,0.2119,0.0167,0.0131,0.0206,0.1064,0.0212,0.0115,0.009,0.1075,0.0034,0.001,0.0002,0.0088,0.0699,0.0014,0.0001,0.004,0.085,0.1185,0.114,0.1667,0.1986,0.0279,0.0133,0.0135,0.0632,0.6342,0.766234,245,0.766234,0.766234,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,FILTERED,motif:small_strained,0.726027,0.739130,CNc1ccc2oc(C[C@H]3O[C@@]4(CC[C@H]3C)O[C@H]([C@H](C)C(=O)c3ccc[nH]3)[C@H](C)C[C@H]4C)nc2c1C(=O)O,CC1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
Nc1nc2c(NCC(O)(C(F)(F)F)C(F)(F)F)ncnc2s1,0.0029,0.0024,0.0017,0.0005,0.4525,0.2077,0.0886,0.0135,0.0527,0.0037,0.0026,0.004,0.5393,0.0935,0.0386,0.0397,0.1563,0.0067,0.0059,0.0102,0.1795,0.013,0.0107,0.0172,0.1156,0.0068,0.0064,0.0144,0.0644,0.0115,0.0069,0.0069,0.0,0.001,0.0006,0.0001,0.1409,0.1935,0.0218,0.1547,0.2544,0.1324,0.3143,0.242,0.1656,0.1737,0.0385,0.018,0.0118,0.18,0.6329,0.844444,244,0.844444,0.857143,N=C(N)NCCCCC(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2cc(C(=O)Nc3cc(C(F)(F)F)cc(NC(=O)CCCCNC(=N)N)c3O[C@@H]3CCNC3)ncn2)c1O[C@@H]1CCNC1,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,KEPT,,0.750000,0.794118,COc1cc(-c2nc3ccc(C[C@H]4NC(=O)[C@H]([C@@H](C)c5ccccc5)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](O)[C@@H]5CN=C(N)N5[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)NC(=O)[C@H]([C@H](O)[C@@H]5CN=C(N)N5)NC4=O)cc3o2)cc(OC)c1OC,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)[C@]2(C=C(NC(=O)/C(C)=C\C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@@H]1C)C4=O)OCC(=O)O2
COc1cccc(CN(CC2CCCO2)C(=O)CCl)c1F,0.004,0.0034,0.0025,0.0008,0.2529,0.0144,0.0092,0.0139,0.0951,0.0088,0.0053,0.0055,0.4357,0.0339,0.0173,0.0343,0.158,0.0069,0.006,0.0103,0.364,0.0579,0.039,0.0281,0.3669,0.0542,0.0337,0.0301,0.1029,0.0202,0.0109,0.0086,0.0,0.0004,0.0004,0.0,0.1801,0.1284,0.0784,0.1426,0.0384,0.5873,0.1331,0.444,0.2029,0.1977,0.0222,0.0138,0.0146,0.215,0.6887,0.797468,243,0.797468,0.802469,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl,KEPT,,0.575758,0.704225,N[C@@H]1CONC1=O,CC(C)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc2c(NC(=O)C3CCNCC3)cccc2C1=O
Cn1nccc1CN(Cc1c(Cl)cccc1Cl)C(=O)CCl,0.0029,0.0024,0.0017,0.0005,0.2451,0.0135,0.0087,0.0132,0.0824,0.0071,0.0045,0.005,0.4237,0.0328,0.0168,0.0318,0.4004,0.0392,0.0244,0.0186,0.2886,0.0333,0.0239,0.0229,0.3116,0.0367,0.0243,0.0255,0.0848,0.0159,0.009,0.0078,0.0,0.0,0.0,0.0,0.1993,0.1649,0.3568,0.7198,0.906,0.7258,0.2247,0.6244,0.3014,0.2044,0.0201,0.0126,0.0139,0.4692,0.6803,0.784810,242,0.784810,0.783333,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CC(=O)Oc1ccc(Cl)c2cccnc12,KEPT,,0.533333,0.700000,N[C@@H]1CONC1=O,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F
Cc1nc2ccccc2n(CCCN(C)C(=O)CCl)c1=O,0.006,0.0053,0.0039,0.0012,0.4753,0.237,0.1009,0.0148,0.1454,0.0175,0.0097,0.0075,0.547,0.2957,0.1171,0.0416,0.5369,0.102,0.0555,0.0271,0.4553,0.118,0.0742,0.0358,0.5195,0.1591,0.0819,0.0402,0.1684,0.0396,0.0191,0.0117,0.0007,0.0359,0.0044,0.0001,0.1218,0.129,0.035,0.8466,0.1153,0.7156,0.2465,0.4864,0.2632,0.3172,0.1122,0.0518,0.02,0.3288,0.698,0.781818,241,0.781818,0.660714,O=c1ccn(F)c2ccccc12,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,KEPT,,0.666667,0.606061,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)[O-])c4)C3)[C@H](C)[C@H]12,COc1ccc2c(c1)n(CCN)c(=O)n2C(=O)[C@@H]1C[C@H](C)CC[C@H]1C(C)C
Cn1cc(CC(NCc2cc(Cl)cc(Cl)c2O)C(=O)O)cn1,0.0032,0.0027,0.002,0.0006,0.4086,0.055,0.0268,0.0173,0.0663,0.0053,0.0035,0.0047,0.5764,0.1208,0.0487,0.0472,0.214,0.0114,0.0091,0.0126,0.16,0.0106,0.009,0.016,0.2904,0.0337,0.0231,0.026,0.0839,0.0159,0.009,0.0079,0.0,0.0004,0.0001,0.0,0.1787,0.2089,0.3949,0.0047,0.3806,0.5242,0.2289,0.401,0.1018,0.2003,0.0284,0.0146,0.0147,0.2693,0.6553,0.800000,240,0.800000,0.759259,Cc1ncc([N+](=O)[O-])n1CCOC(c1ccccc1)c1cc(Cl)cc(Cl)c1,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,FILTERED,pains:mannich_A(296),0.387097,0.673913,Cc1cc(O)ccc1Cl,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl
Cc1ccc(O)c(CN[C@H](Cc2cc(Cl)ccc2F)C(=O)O)n1,0.0045,0.0039,0.0028,0.0009,0.4464,0.0745,0.034,0.0173,0.0465,0.0031,0.0023,0.0038,0.5695,0.1072,0.0433,0.0446,0.1214,0.0046,0.0044,0.0089,0.1114,0.0057,0.0052,0.013,0.2193,0.0191,0.0146,0.0212,0.1099,0.0224,0.012,0.0092,0.0005,0.0112,0.004,0.0004,0.2755,0.2644,0.2625,0.0079,0.7229,0.4775,0.3131,0.4228,0.1502,0.181,0.028,0.0136,0.0133,0.3219,0.6674,0.779412,239,0.779412,0.686275,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,KEPT,,0.400000,0.600000,Cc1cc(O)ccc1Cl,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
CCCCCCOCc1cccc(Nc2nc(N)nc(N)n2)c1,0.0028,0.0023,0.0017,0.0005,0.4429,0.0516,0.0255,0.0229,0.0601,0.0044,0.003,0.0044,0.551,0.066,0.0289,0.0458,0.0564,0.0016,0.0019,0.0059,0.1935,0.0139,0.0114,0.0185,0.4076,0.0651,0.0406,0.0364,0.0956,0.0185,0.0102,0.0084,0.0002,0.0019,0.0015,0.0004,0.0137,0.0759,0.0479,0.0,0.0002,0.0297,0.0239,0.2917,0.1385,0.2011,0.025,0.0138,0.0159,0.069,0.6559,0.740741,238,0.740741,0.740741,CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,KEPT,,0.684211,0.707317,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
Nc1nc(Cl)c(N)c(NCCCOc2ccc3ccccc3c2)n1,0.0077,0.0071,0.0051,0.0016,0.5154,0.0665,0.03,0.0251,0.0805,0.0067,0.0043,0.0052,0.5514,0.0592,0.0261,0.0449,0.1392,0.0058,0.0053,0.0104,0.3012,0.034,0.0246,0.0245,0.2796,0.028,0.02,0.0251,0.1494,0.033,0.0165,0.0109,0.0016,0.0,0.0,0.0003,0.0618,0.3385,0.5371,0.3294,0.4018,0.3985,0.218,0.5922,0.3795,0.2251,0.0267,0.0147,0.0164,0.3619,0.658,0.754098,237,0.754098,0.754098,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,c1ccc(CCNc2ccnc3cc4ccccc4cc23)cc1,FILTERED,motif:monoaminopyrimidine,0.653061,0.714286,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
CC1CCc2cc(F)cc3c(=O)c(C(=O)N4CCCC4c4ccn(C)n4)cn1c23,0.2021,0.2533,0.1989,0.0923,0.0505,0.0018,0.0023,0.0101,0.0461,0.0031,0.0023,0.0041,0.0698,0.0011,0.0014,0.0118,0.0205,0.0006,0.001,0.0056,0.0487,0.0017,0.0019,0.0096,0.0148,0.0005,0.0009,0.0059,0.0622,0.0111,0.0068,0.0069,0.0011,0.0188,0.0121,0.0923,0.358,0.3145,0.6053,0.8803,0.8609,0.7192,0.81,0.3445,0.452,0.0573,0.0325,0.0253,0.0265,0.5939,0.6927,0.662651,236,0.662651,0.421875,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,FILTERED,motif:quinolone,0.782609,0.629032,C[C@@H]1O[C@@H]1P(=O)([O-])O,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23
O=C1N[C@H]2CN(S(=O)(=O)c3c(O)cc(Cl)cc3Cl)C[C@H]2O1,0.0077,0.0068,0.0049,0.0016,0.4759,0.1491,0.0638,0.0165,0.0723,0.006,0.0039,0.0048,0.5654,0.1033,0.0424,0.0455,0.2721,0.0177,0.013,0.0148,0.2017,0.0164,0.0131,0.0187,0.2962,0.0355,0.024,0.0259,0.0677,0.0122,0.0073,0.0071,0.0001,0.0062,0.0097,0.0087,0.0743,0.4042,0.5354,0.2087,0.6628,0.5878,0.3457,0.4379,0.2047,0.2177,0.0392,0.0202,0.016,0.3846,0.6223,0.781818,235,0.781818,0.781818,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,FILTERED,motif:sulfonamide_h1,0.710526,0.759259,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
CC(C)COc1c(F)cccc1NC(=O)c1csc(C(=O)O)c1,0.0032,0.0027,0.002,0.0006,0.1868,0.0112,0.0086,0.0157,0.062,0.0047,0.0032,0.0047,0.4086,0.0242,0.0134,0.0344,0.0085,0.0002,0.0003,0.0021,0.1263,0.007,0.0064,0.015,0.1067,0.0066,0.0067,0.0167,0.0879,0.017,0.0096,0.0082,0.0017,0.5582,0.2192,0.0013,0.0102,0.0968,0.0016,0.0001,0.0001,0.108,0.0699,0.2423,0.1542,0.1102,0.0702,0.0299,0.011,0.0759,0.6592,0.789474,234,0.789474,0.813725,NNC(=O)c1ccncc1,CC(C)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc2c(NC(=O)C3CCNCC3)cccc2C1=O,KEPT,,0.720930,0.379310,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=C(O)c1nc(NC2COC3(CCCCC3)C2)ncc1Cl,0.0017,0.0013,0.001,0.0003,0.4393,0.1864,0.0802,0.013,0.0476,0.0033,0.0023,0.0038,0.5198,0.2025,0.0786,0.0347,0.1146,0.0043,0.004,0.0085,0.1316,0.0076,0.0067,0.0142,0.1906,0.0148,0.0118,0.0188,0.0705,0.0128,0.0076,0.0072,0.0,0.0,0.0,0.0,0.0055,0.079,0.0008,0.0145,0.0,0.0104,0.0462,0.0845,0.0566,0.1684,0.0481,0.0214,0.0112,0.0331,0.6365,0.829545,233,0.829545,0.833333,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,FILTERED,motif:monoaminopyrimidine,0.782609,0.800000,CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,Cl.N=C(N)n1cccn1
COc1ccc2c(n1)N(C)CCN2C(=O)c1cncc(C(=O)O)c1,0.007,0.0065,0.0047,0.0014,0.3133,0.0271,0.0168,0.0224,0.0611,0.0047,0.0032,0.0047,0.5087,0.0477,0.0242,0.0537,0.0113,0.0002,0.0004,0.0026,0.0698,0.0028,0.0029,0.0106,0.0917,0.0053,0.0057,0.0154,0.0819,0.0155,0.0089,0.008,0.0035,0.2265,0.1272,0.0094,0.1829,0.2193,0.14,0.5889,0.0068,0.2242,0.5942,0.2539,0.2576,0.1276,0.0374,0.0215,0.0143,0.2742,0.6247,0.783133,232,0.783133,0.783133,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,N[C@H]1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,KEPT,,0.764045,0.764045,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1
O=C1c2c(F)c(F)c(F)c(F)c2C(=O)N1c1ccccc1O,0.0088,0.0079,0.0057,0.0019,0.3694,0.0362,0.0202,0.0224,0.1185,0.0127,0.0074,0.0066,0.5314,0.0511,0.0249,0.0542,0.1204,0.0048,0.0045,0.0095,0.1445,0.0091,0.0081,0.0166,0.3509,0.0537,0.0346,0.0325,0.108,0.0221,0.0118,0.0092,0.0004,0.0137,0.0099,0.0032,0.0973,0.5071,0.12,0.298,0.0057,0.6482,0.3626,0.5996,0.3994,0.1947,0.0235,0.0141,0.0173,0.3375,0.7147,0.774194,231,0.774194,0.727273,Oc1ccccc1,Nc1ccccc1O,KEPT,,0.700000,0.625000,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,NC(=O)[C@@H]1C(=O)C[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)[C@@H]3C(=O)[C@]2(O)C1=O
NC1CCN(c2ccnc(NCCCOCCc3ccccc3)n2)C1,0.0072,0.0068,0.0049,0.0015,0.5248,0.0658,0.0283,0.022,0.0501,0.0034,0.0024,0.004,0.5812,0.0798,0.0338,0.0504,0.0596,0.0017,0.002,0.0061,0.0938,0.0041,0.004,0.0119,0.2997,0.0311,0.0217,0.0265,0.0804,0.0148,0.0085,0.0076,0.0047,0.0085,0.0043,0.0019,0.0077,0.1758,0.0848,0.1144,0.0197,0.2106,0.0631,0.1495,0.1494,0.1891,0.024,0.0122,0.0147,0.1083,0.6067,0.761905,230,0.761905,0.707692,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,c1ccc(CCNc2ccnc3cc4ccccc4cc23)cc1,FILTERED,motif:monoaminopyrimidine,0.714286,0.683333,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
N[C@H]1CC[C@H](Nc2ccnc(N[C@H](CO)c3ccccc3)n2)CC1,0.0147,0.0146,0.0105,0.0034,0.4796,0.0484,0.023,0.0238,0.0848,0.0072,0.0046,0.0054,0.637,0.1033,0.0437,0.0711,0.0467,0.0013,0.0016,0.0056,0.2651,0.0255,0.0194,0.0235,0.2617,0.0249,0.0186,0.0257,0.1178,0.0239,0.0125,0.0094,0.0028,0.0005,0.0004,0.0024,0.0998,0.2105,0.2554,0.0897,0.2602,0.3332,0.2092,0.1325,0.0694,0.2122,0.0277,0.0149,0.0189,0.1844,0.621,0.793103,229,0.793103,0.797297,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,FILTERED,motif:monoaminopyrimidine,0.714286,0.707692,N[C@@H]1CONC1=O,Brc1ccc2nc(N3CCCN(Cc4ccccc4)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2c1
