smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id,known_antibiotics_novelty,hts_hit_novelty,closest_antibiotic,closest_hts_hit,filter_status,filter_reason,scaffold_antibiotics_novelty,scaffold_hts_hit_novelty,closest_antibiotic_scaffold,closest_hts_hit_scaffold
CS(=O)(=O)NC1CCCCC1CNc1nc(Cl)c(C#N)s1,0.0093,0.0086,0.0062,0.002,0.4564,0.1568,0.0678,0.0152,0.0849,0.0076,0.0047,0.0053,0.536,0.2108,0.0824,0.0386,0.2567,0.0158,0.0118,0.0142,0.2512,0.0259,0.0194,0.0214,0.283,0.0319,0.0217,0.0243,0.0647,0.0116,0.007,0.0069,0.0,0.0,0.0,0.0,0.0244,0.1143,0.042,0.0001,0.0007,0.2629,0.0993,0.3551,0.154,0.2158,0.0521,0.0246,0.0142,0.117,0.691,0.818182,432,0.802632,0.852941,CN(Cl)CC1CCCCC1C(=O)Cc1cnc(N)nc1N,CS(=O)(=O)Cc1nc2ccccc2oc1=O,FILTERED,motif:sulfonamide_h1,0.590909,0.755556,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1,O=C1C=C2C(=CCOC2O)O1
Cn1nc(C(=O)NC2(C(=O)O)CC2)c(=O)c2ccccc21,0.0198,0.0197,0.0143,0.0049,0.1843,0.0121,0.0102,0.0245,0.0863,0.0079,0.0051,0.006,0.352,0.0171,0.0115,0.044,0.053,0.0016,0.0019,0.0064,0.115,0.0065,0.0063,0.0167,0.0469,0.0023,0.003,0.0118,0.1103,0.0229,0.0124,0.0097,0.0086,0.0129,0.0067,0.0039,0.1554,0.4594,0.1306,0.0273,0.0222,0.7552,0.6997,0.5026,0.3661,0.1085,0.0114,0.0079,0.0142,0.3465,0.7456,0.725806,431,0.725806,0.725806,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,FILTERED,motif:quinolone; motif:small_strained,0.733333,0.727273,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,COc1ccc(C[C@@H](N)C(=O)N[C@@H]2[C@@H](O)[C@@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1
COc1ccc(O)c(C(=O)NC(C(=O)O)c2cc(F)ccc2F)c1,0.0026,0.0021,0.0015,0.0005,0.1507,0.0072,0.0061,0.015,0.0771,0.0066,0.0043,0.0053,0.4866,0.0356,0.0199,0.0598,0.0279,0.0007,0.0009,0.0042,0.094,0.0045,0.0044,0.0134,0.0642,0.0032,0.0038,0.0123,0.0919,0.0179,0.01,0.0084,0.0011,0.0009,0.0006,0.0096,0.1152,0.3364,0.6055,0.0003,0.9643,0.6139,0.6837,0.6028,0.3086,0.1107,0.0087,0.0057,0.0143,0.4701,0.6179,0.794521,430,0.767857,0.763636,O=C(O)c1cc(S(=O)(=O)O)ccc1O,O=C(Nc1ccccc1)c1ccccc1O,KEPT,,0.571429,0.476190,N[C@@H]1CONC1=O,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO
O=C1NC2(CCc3cc(Cl)ccc32)C(=O)N1Cc1ncc(Cl)cc1Cl,0.0075,0.0068,0.0049,0.0016,0.5059,0.1288,0.055,0.0198,0.1215,0.013,0.0074,0.0064,0.4845,0.0415,0.0201,0.0392,0.2537,0.0153,0.0115,0.014,0.3305,0.046,0.032,0.0265,0.1976,0.0157,0.0125,0.0195,0.0769,0.0142,0.0082,0.0075,0.0,0.0,0.0,0.0,0.0651,0.1824,0.0889,0.0,0.0,0.1543,0.0645,0.3054,0.1136,0.2198,0.0313,0.0169,0.0149,0.1083,0.6014,0.813333,429,0.813333,0.816327,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,O=C(N[C@@H](c1cccnc1)c1ccc2c(c1)OCO2)C1CCN(CCOc2ccc(Cl)cc2Cl)CC1,KEPT,,0.750000,0.776119,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,Cl.N=C(N)n1cccn1
O=C(Cc1ccc([N+](=O)[O-])cc1)NCC[S+]([O-])c1ccccc1,0.0046,0.0042,0.003,0.0009,0.0126,0.0004,0.0008,0.0063,0.0769,0.0065,0.0042,0.0052,0.2552,0.0173,0.0181,0.109,0.0752,0.0029,0.0033,0.0097,0.2173,0.0195,0.0159,0.023,0.0247,0.0009,0.0014,0.0074,0.0806,0.0152,0.0087,0.0078,0.0,0.0,0.0,0.0003,0.0069,0.0861,0.0198,0.0004,0.0009,0.0223,0.0514,0.0683,0.1466,0.083,0.0074,0.0062,0.0188,0.0447,0.603,0.688525,428,0.688525,0.711864,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,FILTERED,motif:OO_SS_adjacency,0.666667,0.666667,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
O=c1[nH]c2ccccc2n2c(SCCCn3c(=O)[nH]c4ccccc43)nnc12,0.0057,0.0052,0.0037,0.0011,0.4059,0.0561,0.0292,0.0228,0.099,0.0095,0.0059,0.0061,0.5168,0.0554,0.0259,0.045,0.1171,0.0048,0.0047,0.0102,0.2912,0.0354,0.0264,0.0269,0.1099,0.0066,0.0065,0.0154,0.055,0.0096,0.006,0.0064,0.0,0.0,0.0,0.0,0.0415,0.1433,0.063,0.0748,0.0017,0.3803,0.3222,0.3597,0.2046,0.1779,0.0203,0.012,0.0149,0.1768,0.6702,0.807018,427,0.807018,0.803279,O=c1ccn(F)c2ccccc12,Cn1sc(=O)n(Cc2ccccc2)c1=O,KEPT,,0.809524,0.725806,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],COc1ccc(C[C@@H](N)C(=O)N[C@@H]2[C@@H](O)[C@@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1
CC(O)(CNC(=O)Cc1cccc(C(=O)O)c1)c1ccc(F)cc1F,0.0016,0.0013,0.0009,0.0003,0.0049,0.0001,0.0003,0.0031,0.0337,0.002,0.0015,0.0032,0.0269,0.0003,0.0005,0.0056,0.0048,0.0001,0.0002,0.0015,0.0353,0.001,0.0012,0.007,0.0098,0.0003,0.0006,0.0043,0.0619,0.011,0.0067,0.0068,0.0045,0.0187,0.0101,0.0993,0.038,0.0586,0.0333,0.0023,0.0031,0.0525,0.0446,0.2453,0.0812,0.0204,0.0039,0.0024,0.0146,0.0621,0.6572,0.780488,426,0.763636,0.781250,O=C(O)CNC(=O)c1ccccc1,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,KEPT,,0.548387,0.630435,Cc1cc(O)ccc1Cl,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
CN(Cc1ccccc1OC(F)(F)F)c1nc(Cl)c(C#N)s1,0.0171,0.0166,0.0121,0.0042,0.36,0.4987,0.2487,0.0081,0.0639,0.0049,0.0033,0.0046,0.5601,0.2081,0.0808,0.0421,0.3796,0.0363,0.0235,0.0194,0.2242,0.0202,0.0157,0.02,0.2966,0.0355,0.0239,0.0256,0.0921,0.0178,0.0099,0.0083,0.0003,0.0203,0.003,0.0001,0.2078,0.2981,0.8224,0.6995,0.8801,0.2795,0.7709,0.6781,0.2987,0.2216,0.0954,0.0468,0.0147,0.5483,0.7164,0.827160,425,0.791667,0.810811,N#Cc1nc(N(O)CCN2CCOCC2)sc1Cl,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl,KEPT,,0.526316,0.700000,C[C@@H]([C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@H](O)c1ccc(O)cn1,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F
CC(C)(C)C(=O)NC(n1cnc2c(Cl)ncnc21)C(Cl)(Cl)Cl,0.0094,0.0086,0.0063,0.002,0.4993,0.1604,0.0662,0.0164,0.1318,0.0149,0.0084,0.0067,0.6021,0.1602,0.063,0.0521,0.5313,0.0963,0.0519,0.0253,0.2824,0.0325,0.0237,0.0234,0.3171,0.0402,0.0262,0.0265,0.1401,0.0307,0.0154,0.0105,0.0,0.0,0.0001,0.0,0.0174,0.0794,0.0077,0.0003,0.0036,0.093,0.0594,0.3212,0.1015,0.2793,0.0604,0.029,0.0181,0.0759,0.6428,0.789474,424,0.789474,0.802198,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[C@@H](N)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,COc1ccc(C[C@@H](N)C(=O)N[C@@H]2[C@@H](O)[C@@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1,KEPT,,0.685714,0.794118,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)[O-])c4)C3)[C@H](C)[C@H]12,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)[C@]2(C=C(NC(=O)/C(C)=C\C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@@H]1C)C4=O)OCC(=O)O2
O=[N+]([O-])c1ccc(Sc2ccc(F)cc2F)c2ncccc12,0.0147,0.0143,0.0103,0.0034,0.5026,0.1054,0.0477,0.0246,0.0996,0.0095,0.0057,0.0058,0.6244,0.0986,0.0419,0.0665,0.2407,0.0146,0.0114,0.0148,0.1824,0.0133,0.0111,0.0185,0.2107,0.0181,0.0143,0.0218,0.1375,0.0299,0.0151,0.0103,0.0028,0.0077,0.005,0.0075,0.1581,0.284,0.2774,0.8866,0.9585,0.3,0.804,0.6457,0.1465,0.2239,0.0346,0.0181,0.0193,0.4956,0.7072,0.745098,423,0.745098,0.456522,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.625000,0.607143,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F
Cc1cc(Sc2nc3cc(Cl)cc(Cl)c3[nH]2)n2ncnc2n1,0.0114,0.011,0.0079,0.0025,0.507,0.3025,0.131,0.0177,0.1106,0.0114,0.0067,0.0061,0.5919,0.0994,0.0414,0.0535,0.2768,0.0182,0.0133,0.015,0.294,0.0362,0.026,0.024,0.2941,0.0339,0.0229,0.0251,0.0934,0.0181,0.01,0.0083,0.0,0.0,0.0,0.0,0.1816,0.257,0.031,0.0444,0.1328,0.5414,0.409,0.4215,0.2141,0.2421,0.0589,0.0288,0.0169,0.2481,0.6445,0.839506,422,0.839506,0.773585,Cc1ncc([N+](=O)[O-])n1CCOC(c1ccccc1)c1cc(Cl)cc(Cl)c1,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,KEPT,,0.690909,0.755556,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,CC(=O)Oc1ccc(Cl)c2cccnc12
Cn1c(=O)c2c(nc(NN)n2Cc2ccc(Cl)cc2Cl)n(C)c1=O,0.0033,0.0029,0.0021,0.0006,0.4413,0.0555,0.0262,0.0187,0.0611,0.0046,0.0031,0.0044,0.5414,0.063,0.0279,0.0445,0.1778,0.0084,0.0071,0.0115,0.2103,0.0169,0.0134,0.0191,0.2202,0.0184,0.0141,0.0209,0.0788,0.0147,0.0085,0.0077,0.0015,0.0127,0.0049,0.0008,0.1589,0.161,0.3008,0.1157,0.0196,0.4584,0.378,0.3887,0.1302,0.1928,0.0219,0.0119,0.0142,0.2346,0.6992,0.760563,421,0.760563,0.736842,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,FILTERED,motif:quinolone,0.740741,0.543478,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)C(N)CCCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21
O=C(CN1N=NC2C(=O)N(c3ccc(Cl)cc3Cl)C(=O)C21)Nc1ccc(Cl)c(Cl)c1,0.0154,0.0148,0.0107,0.0037,0.4835,0.1038,0.0478,0.0238,0.106,0.0107,0.0063,0.006,0.4992,0.0468,0.0225,0.043,0.309,0.0229,0.0161,0.0164,0.206,0.0169,0.0135,0.019,0.2178,0.0196,0.015,0.0215,0.0608,0.0108,0.0066,0.0067,0.2777,0.0168,0.0012,0.0001,0.2539,0.287,0.3793,0.5457,0.3855,0.3955,0.4944,0.4407,0.2569,0.2417,0.0292,0.0155,0.0156,0.3821,0.6362,0.810127,420,0.810127,0.759494,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,O=C(Nc1cc(Cl)ccc1Cl)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,KEPT,,0.734375,0.708333,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@H]3C[C@@H](C(=O)N4CC[C@H](NC(=O)CNC(=N)N)C4)N(C)C3)[C@H](C)[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=c1[nH]c(C=Cc2scnc2C2CC2)c([N+](=O)[O-])c(=O)[nH]1,0.0121,0.0114,0.0083,0.0028,0.4397,0.2221,0.0968,0.0134,0.0916,0.0086,0.0053,0.0056,0.5405,0.1567,0.0617,0.0389,0.1076,0.0039,0.0038,0.0083,0.2052,0.0176,0.014,0.0189,0.4649,0.1126,0.0604,0.0353,0.1165,0.0246,0.0131,0.0098,0.0,0.0,0.0,0.0,0.2512,0.2531,0.511,0.1278,0.7336,0.3188,0.7801,0.7181,0.3198,0.2198,0.0619,0.0292,0.0148,0.4459,0.6917,0.806452,419,0.806452,0.774194,O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,O=C1NCCN1c1ncc([N+](=O)[O-])s1,FILTERED,motif:quinolone; motif:small_strained,0.790323,0.784314,CO/N=C(\C(=O)N[C@@H]1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)[C@H]1C)c1csc(N)n1,Cc1c2oc3c(C)ccc(C(=O)OC(C)C4NC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C5CCCN5C(=O)C(C(C)C)NC4=O)c3nc-2c(C(=O)OC(C)C2NC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C(=O)C(C(C)C)NC2=O)c(N)c1=O
O=c1ccc2cc(S(=O)(=O)Oc3ccc(Cl)c4cccnc34)ccc2o1,0.003,0.0025,0.0018,0.0005,0.3604,0.5715,0.3057,0.0086,0.0905,0.0083,0.0051,0.0056,0.5689,0.2627,0.1011,0.0426,0.5872,0.1533,0.078,0.0294,0.2114,0.0179,0.0143,0.0197,0.3978,0.0691,0.0408,0.0318,0.1215,0.0255,0.0133,0.0097,0.0,0.0088,0.0004,0.0,0.4659,0.2539,0.292,0.9832,0.9568,0.4441,0.5143,0.4801,0.2694,0.2601,0.1244,0.0623,0.0164,0.5177,0.7049,0.700000,418,0.700000,0.586207,Oc1c(I)cc(Cl)c2cccnc12,CC(=O)Oc1ccc(Cl)c2cccnc12,FILTERED,motif:sulfonate_ester; motif:OO_SS_adjacency,0.780000,0.759259,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,COc1ccc2c(c1)n(CCN)c(=O)n2C(=O)[C@@H]1C[C@H](C)CC[C@H]1C(C)C
N#CC(C(=O)Nc1ccccn1)C(=O)c1cc(Cl)sc1Cl,0.0067,0.0058,0.0042,0.0014,0.4585,0.0785,0.0371,0.022,0.095,0.009,0.0055,0.0057,0.5407,0.0626,0.0283,0.0475,0.2347,0.0141,0.0112,0.0151,0.1278,0.0073,0.0065,0.0143,0.1587,0.0115,0.0099,0.0183,0.1024,0.0206,0.0112,0.0089,0.0,0.0001,0.0001,0.0,0.0401,0.3674,0.3514,0.0,0.0054,0.0352,0.2127,0.403,0.3019,0.1916,0.0233,0.0127,0.0148,0.1908,0.6492,0.750000,417,0.750000,0.796610,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,Oc1c(Cl)cc(Cl)c2cccnc12,KEPT,,0.680851,0.755556,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
Cn1c(=O)c2c(nc(N3CCN(CN4C(=O)c5ccccc5C4=O)CC3)n2CCCc2ccccc2)n(C)c1=O,0.006,0.0057,0.0041,0.0012,0.5499,0.0968,0.0601,0.1194,0.0527,0.0037,0.0026,0.0041,0.3586,0.02,0.0151,0.0698,0.0985,0.0037,0.0038,0.0092,0.0837,0.0036,0.0036,0.0117,0.1284,0.008,0.0077,0.0172,0.078,0.0144,0.0083,0.0076,0.0054,0.0019,0.0007,0.0802,0.0059,0.0566,0.0141,0.0001,0.0054,0.0497,0.1156,0.0983,0.1197,0.1513,0.0175,0.0118,0.0356,0.0517,0.6567,0.790123,416,0.790123,0.703704,Cc1ncc([N+](=O)[O-])n1CCCOC(c1ccccc1)c1ccccc1,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,FILTERED,motif:quinolone,0.792208,0.705882,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21
O=C(CN1C(=O)C(=O)c2cc(Br)ccc21)OCc1ccccc1,0.0056,0.005,0.0036,0.0011,0.0874,0.0043,0.0049,0.0207,0.1075,0.0108,0.0064,0.0062,0.519,0.0713,0.0515,0.1913,0.0925,0.0035,0.0037,0.0094,0.0716,0.0029,0.003,0.0106,0.1475,0.0103,0.0093,0.0187,0.1003,0.0201,0.011,0.0089,0.0,0.0,0.0,0.0001,0.1367,0.1726,0.0512,0.001,0.0157,0.1981,0.4092,0.339,0.148,0.1257,0.0142,0.0104,0.0297,0.1635,0.7119,0.776119,415,0.776119,0.763158,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,Brc1ccc2nc(N3CCCN(Cc4ccccc4)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2c1,KEPT,,0.741379,0.740000,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c3c2C=NNC4=O)cn1
O=C(CC1SC(=Nc2ccccn2)NC1=O)Nc1ccc(F)cc1F,0.0253,0.0265,0.0191,0.0065,0.4969,0.2729,0.1233,0.0207,0.0973,0.0094,0.0058,0.0059,0.5405,0.0947,0.0404,0.0448,0.142,0.0064,0.0059,0.0114,0.2736,0.0323,0.0237,0.0232,0.2608,0.0276,0.0198,0.0244,0.0695,0.0127,0.0076,0.0073,0.0,0.2582,0.324,0.0,0.1097,0.2403,0.091,0.0026,0.0393,0.456,0.3262,0.5573,0.2251,0.2118,0.0823,0.0633,0.016,0.2275,0.6118,0.795455,414,0.795455,0.795455,N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,KEPT,,0.771429,0.705882,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
COCCNc1nnc(Sc2cc(C)nc3nc(C(F)(F)F)nn23)s1,0.0047,0.0043,0.0031,0.0009,0.4749,0.1128,0.0496,0.0184,0.0636,0.0049,0.0033,0.0046,0.5713,0.0822,0.0356,0.0518,0.1635,0.0074,0.0064,0.0109,0.2296,0.0213,0.0165,0.0206,0.0933,0.0051,0.0051,0.0131,0.122,0.0258,0.0135,0.0099,0.0,0.0,0.0,0.0,0.2114,0.1717,0.0157,0.2329,0.9094,0.2819,0.3914,0.2914,0.2836,0.1914,0.0293,0.0148,0.0145,0.31,0.716,0.847222,413,0.847222,0.852941,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,KEPT,,0.792208,0.792208,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
O=C(Nc1nc(C2CCOCC2)cs1)NC1CC1C1CCCCC1,0.0039,0.0034,0.0025,0.0007,0.3422,0.0237,0.0139,0.0212,0.0386,0.0024,0.0018,0.0034,0.4793,0.0321,0.017,0.0466,0.0218,0.0005,0.0007,0.0035,0.0842,0.0035,0.0034,0.0112,0.0629,0.0028,0.0032,0.0107,0.0674,0.012,0.0072,0.007,0.9735,0.2624,0.2887,0.1929,0.0987,0.1429,0.0524,0.0006,0.0032,0.331,0.1182,0.4475,0.1293,0.2304,0.0381,0.0376,0.033,0.1471,0.7073,0.827586,412,0.827586,0.821053,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N/C(=N/C2CCCCC2)NC2CCCCC2)cc1,FILTERED,motif:small_strained,0.790323,0.797619,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,CCCCCCc1ccc(O)cc1O
Cc1cc(NC(=O)CSc2nnc(-c3cc(Cl)sc3Cl)c(=O)[nH]2)no1,0.0791,0.0895,0.0672,0.0276,0.4081,0.0535,0.0276,0.022,0.1562,0.0207,0.0114,0.0083,0.4984,0.056,0.0264,0.0428,0.0739,0.0023,0.0025,0.0068,0.3144,0.0447,0.0314,0.0259,0.3998,0.0745,0.0444,0.0342,0.1815,0.0452,0.0219,0.0133,0.0,0.0,0.0002,0.0,0.439,0.383,0.7222,0.6398,0.8362,0.6398,0.6455,0.5317,0.4202,0.2346,0.0429,0.0259,0.0201,0.5841,0.6485,0.771429,411,0.771429,0.831683,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,FILTERED,motif:quinolone,0.765625,0.808989,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@@H]1CN
CCOc1ccccc1OC1CCCC1Nc1snc(Cl)c1C#N,0.0042,0.0036,0.0026,0.0008,0.501,0.198,0.0811,0.0156,0.07,0.0056,0.0036,0.0047,0.578,0.1084,0.0441,0.0478,0.3788,0.0346,0.0222,0.0183,0.2412,0.0226,0.0172,0.0205,0.2352,0.0214,0.0158,0.0216,0.0778,0.0143,0.0083,0.0075,0.0021,0.0094,0.0004,0.0,0.0353,0.1485,0.0187,0.0031,0.0058,0.3208,0.1279,0.4853,0.2239,0.232,0.0464,0.0217,0.0152,0.1521,0.6125,0.808989,410,0.808989,0.833333,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CCc1ccc(Nc2c3c(nc4ccccc24)CCC3)cc1,KEPT,,0.753623,0.775000,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1
