smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id,known_antibiotics_novelty,hts_hit_novelty,closest_antibiotic,closest_hts_hit,filter_status,filter_reason,scaffold_antibiotics_novelty,scaffold_hts_hit_novelty,closest_antibiotic_scaffold,closest_hts_hit_scaffold
CC(Sc1nncs1)C(=O)Nc1ccc2oc(=O)ccc2c1,0.0034,0.0028,0.0021,0.0006,0.4423,0.1738,0.0759,0.0144,0.055,0.004,0.0028,0.0042,0.5428,0.1215,0.0492,0.0409,0.1517,0.0066,0.0059,0.0104,0.2139,0.0188,0.0148,0.0195,0.2492,0.0251,0.0181,0.0227,0.0538,0.0094,0.0059,0.0063,0.0,0.0089,0.0089,0.0001,0.0941,0.2218,0.0566,0.0324,0.008,0.1056,0.2641,0.2841,0.1587,0.1902,0.0412,0.0204,0.0132,0.1362,0.7271,0.804348,650,0.804348,0.791209,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CSC12,KEPT,,0.719512,0.719512,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
NCC1(C(=O)Nc2nc(C3CC3)c(Cc3ccccc3F)s2)CCOCC1,0.005,0.0044,0.0032,0.001,0.2417,0.011,0.0075,0.0154,0.0321,0.0019,0.0014,0.0031,0.4286,0.0226,0.0126,0.0371,0.021,0.0005,0.0007,0.0034,0.0908,0.0039,0.0038,0.0114,0.0872,0.0043,0.0045,0.0124,0.056,0.0097,0.006,0.0064,0.9588,0.0033,0.0049,0.0018,0.057,0.2215,0.0122,0.0002,0.0057,0.3301,0.1078,0.4482,0.2021,0.2135,0.0069,0.0049,0.0102,0.1539,0.6714,0.806818,649,0.806818,0.823529,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N/C(=N/C2CCCCC2)NC2CCCCC2)cc1,FILTERED,motif:small_strained,0.750000,0.750000,NNC(=O)c1ccncc1,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)[C@]2(C=C(NC(=O)/C(C)=C\C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@@H]1C)C4=O)OCC(=O)O2
CCOC(=O)CSc1nnc(NC(=O)c2cccc(C)n2)s1,0.0282,0.0294,0.0213,0.0075,0.5262,0.309,0.1361,0.0209,0.1784,0.0248,0.0131,0.0085,0.6114,0.165,0.0655,0.0569,0.508,0.0854,0.0495,0.0288,0.2924,0.0357,0.0262,0.0256,0.272,0.0288,0.0207,0.0258,0.1515,0.0345,0.0172,0.0113,0.0001,0.2057,0.0373,0.0001,0.5877,0.2587,0.325,0.7959,0.9172,0.5584,0.7836,0.647,0.5142,0.2854,0.102,0.043,0.0206,0.5986,0.7305,0.779412,648,0.779412,0.793478,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,KEPT,,0.581395,0.731707,Cc1ncc([N+](=O)[O-])n1CCO,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
Cn1c(C2CCCN2Cc2nnsc2Cl)nc2c1CCCC2,0.0046,0.0041,0.0029,0.0009,0.4909,0.0926,0.0391,0.0169,0.0717,0.0057,0.0037,0.0047,0.5233,0.064,0.0282,0.0404,0.1184,0.0044,0.0041,0.0085,0.1488,0.009,0.0077,0.015,0.1948,0.0149,0.0119,0.019,0.0816,0.0151,0.0086,0.0076,0.0,0.0,0.0,0.0,0.0061,0.0894,0.0215,0.0082,0.0004,0.0205,0.0378,0.1965,0.068,0.1816,0.0233,0.0118,0.0126,0.0498,0.6904,0.876289,647,0.835443,0.835294,CN(Cl)CC1CCCCC1C(=O)Cc1cnc(N)nc1N,Brc1ccc2nc(N3CCCN(Cc4ccccc4)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2c1,KEPT,,0.820755,0.803571,CO/N=C(\C(=O)N[C@@H]1C(=O)N(OCC(=O)O)[C@H]1C)c1csc(N)n1,O=C(Nc1cc(Cl)ccc1Cl)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1
O=C(CCCCC1SCC2NC(=O)NC21)Nc1ccc(Cl)cc1F,0.0084,0.0077,0.0056,0.0018,0.2883,0.6331,0.3549,0.0052,0.1093,0.0112,0.0066,0.0061,0.3745,0.5306,0.2397,0.0203,0.2339,0.0134,0.0104,0.0136,0.2302,0.0211,0.0162,0.0199,0.4278,0.0848,0.0477,0.0325,0.0851,0.0162,0.0091,0.008,0.0,0.9137,0.1303,0.0,0.002,0.2134,0.0071,0.0,0.0,0.1205,0.0217,0.2663,0.1806,0.1953,0.248,0.0912,0.0119,0.0902,0.6716,0.757895,646,0.757895,0.801724,N=C(N)NCCCCC(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2cc(C(=O)Nc3cc(C(F)(F)F)cc(NC(=O)CCCCNC(=N)N)c3O[C@@H]3CCNC3)ncn2)c1O[C@@H]1CCNC1,CC[C@@H](C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CCN)NC1=O)[C@@H](C)O,KEPT,,0.738462,0.720000,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
Cn1c(=O)c2c(nc(Cl)n2CCCC(c2ccc(F)cc2)c2ccc(F)cc2)n(C)c1=O,0.0039,0.0035,0.0025,0.0007,0.4138,0.0373,0.0186,0.0182,0.0541,0.0038,0.0026,0.0041,0.5559,0.0792,0.0331,0.0426,0.188,0.009,0.0075,0.0116,0.2134,0.017,0.0134,0.0189,0.1087,0.006,0.0058,0.0139,0.0829,0.0155,0.0087,0.0077,0.0,0.0001,0.0002,0.0001,0.059,0.1324,0.4085,0.0542,0.3638,0.2007,0.2008,0.4417,0.1837,0.1801,0.019,0.0103,0.0131,0.2272,0.7552,0.794521,645,0.794521,0.680556,Cc1ncc([N+](=O)[O-])n1CCCOC(c1ccccc1)c1ccccc1,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,FILTERED,motif:quinolone,0.727273,0.648148,CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)C[C@@H]4O[C@H]4/C=C/[C@H](O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)O,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21
CCOc1cc(C#N)ccc1OC(=O)c1cc(Cl)ccn1,0.0016,0.0013,0.0009,0.0003,0.457,0.1365,0.0591,0.0154,0.0471,0.0032,0.0023,0.0038,0.5521,0.1928,0.0744,0.0396,0.2379,0.0137,0.0105,0.0133,0.1533,0.0097,0.0083,0.0155,0.2244,0.0197,0.0149,0.0209,0.0824,0.0155,0.0088,0.0077,0.0,0.0001,0.0,0.0,0.0836,0.1953,0.059,0.1005,0.1659,0.1057,0.384,0.1692,0.0825,0.1951,0.0436,0.0199,0.0129,0.1495,0.6577,0.785714,644,0.785714,0.737705,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,CC(=O)Oc1ccc(Cl)c2cccnc12,KEPT,,0.689655,0.689655,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1
O=C(CCCn1cncn1)Nc1c(O)c(Cl)cc(Cl)c1Cl,0.0051,0.0045,0.0032,0.001,0.4746,0.1466,0.0617,0.0153,0.0404,0.0026,0.0019,0.0035,0.5599,0.1124,0.0452,0.0425,0.1505,0.0064,0.0056,0.01,0.1529,0.0096,0.0082,0.0154,0.2242,0.0197,0.0148,0.0208,0.0781,0.0145,0.0083,0.0076,0.0,0.0008,0.0005,0.0,0.2033,0.3205,0.7034,0.5792,0.1709,0.7443,0.3938,0.4445,0.319,0.1873,0.0352,0.0166,0.0129,0.431,0.7195,0.714286,643,0.714286,0.714286,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,KEPT,,0.698113,0.658537,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)C(N)CCCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=C(CSc1cccc2cccnc12)NNC(=O)c1cccnc1O,0.0053,0.0047,0.0034,0.0011,0.5215,0.1009,0.0465,0.03,0.1283,0.0144,0.0084,0.0073,0.6237,0.0901,0.0428,0.0921,0.1908,0.0104,0.0091,0.0147,0.1089,0.0056,0.0052,0.0134,0.1775,0.0141,0.012,0.0214,0.1318,0.0284,0.0147,0.0104,0.0,0.0,0.0,0.0,0.4446,0.4528,0.5024,0.6375,0.9963,0.465,0.7296,0.56,0.4287,0.2098,0.0299,0.0158,0.0211,0.5797,0.613,0.779661,642,0.779661,0.647059,Oc1c(I)cc(Cl)c2cccnc12,O=S(=O)(O)O.Oc1cccc2cccnc12,KEPT,,0.752688,0.752688,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0.0007,0.0006,0.0004,0.0001,0.5387,0.2037,0.0808,0.0172,0.0896,0.0078,0.0048,0.0052,0.4471,0.4744,0.2042,0.0278,0.5245,0.0817,0.0444,0.0236,0.0127,0.0002,0.0003,0.0038,0.5007,0.11,0.059,0.0369,0.1314,0.0272,0.0138,0.0097,0.0,0.9973,0.9925,0.0,0.0824,0.0779,0.322,0.5559,0.9069,0.0151,0.2458,0.0528,0.1667,0.2495,0.2114,0.1556,0.0138,0.2695,0.875,0.806452,641,0.806452,0.024390,O=[N+]([O-])c1cncn1CCN1CCOCC1,Cl.O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,KEPT,,0.783333,0.000000,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1,Cl.N=C(N)n1cccn1
c1nc(NCCCNC2CCCCC2)c2c3c(sc2n1)CCC3,0.0022,0.0017,0.0013,0.0004,0.3975,0.0262,0.0136,0.0187,0.0323,0.0019,0.0014,0.0031,0.4681,0.0305,0.0155,0.0373,0.1027,0.0035,0.0035,0.008,0.1312,0.0069,0.0061,0.014,0.1207,0.0067,0.0064,0.0148,0.0555,0.0095,0.0059,0.0063,0.5503,0.0,0.0,0.0,0.0149,0.1194,0.0218,0.0036,0.0095,0.2128,0.0318,0.1642,0.1183,0.2067,0.0097,0.006,0.0114,0.0774,0.7076,0.840426,640,0.840426,0.845361,O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@@H](NCCCNCCCCN)CC[C@]4(C)[C@H]3CC[C@]12C)OS(=O)(=O)O,KEPT,,0.822581,0.840580,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,Cl.NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
Cc1ccc(Cc2cnc(N3C(=N)SC(c4ccccc4)C3=O)s2)cc1,0.0116,0.011,0.008,0.0026,0.5418,0.0918,0.0435,0.0379,0.2115,0.0335,0.0168,0.0095,0.6191,0.0839,0.037,0.07,0.2942,0.0209,0.0153,0.0171,0.3811,0.0658,0.0442,0.0305,0.2772,0.0289,0.0204,0.0248,0.151,0.0339,0.0168,0.0111,0.62,0.0247,0.0135,0.0364,0.3485,0.3248,0.3865,0.8821,0.985,0.4443,0.453,0.6116,0.26,0.3453,0.0438,0.0239,0.0266,0.5218,0.6691,0.786667,639,0.786667,0.793651,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,Cn1sc(=O)n(Cc2ccccc2)c1=O,KEPT,,0.740000,0.740000,NNC(=O)c1ccncc1,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)[C@]2(C=C(NC(=O)/C(C)=C\C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@@H]1C)C4=O)OCC(=O)O2
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,0.0292,0.0303,0.022,0.0078,0.7203,0.319,0.1291,0.0493,0.4349,0.152,0.0638,0.018,0.8392,0.8701,0.7383,0.6363,0.6746,0.2973,0.1578,0.0518,0.6131,0.3038,0.1921,0.0665,0.6519,0.3784,0.2341,0.1162,0.428,0.1823,0.0773,0.0287,0.6992,0.9775,0.9452,0.0537,0.0911,0.1383,0.2405,0.0033,0.0868,0.2229,0.2459,0.3557,0.1663,0.5656,0.3901,0.2844,0.1143,0.1723,0.7796,0.000000,638,0.000000,0.255319,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,KEPT,,0.000000,0.406250,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(cc3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1
CSc1ccc(CNCCC(c2ccccc2)c2ccccc2)cc1,0.0029,0.0023,0.0017,0.0005,0.3096,0.0163,0.0099,0.0176,0.0323,0.0019,0.0014,0.0031,0.4454,0.0259,0.0137,0.0358,0.08,0.0025,0.0026,0.0069,0.1059,0.0049,0.0046,0.0123,0.1036,0.0054,0.0054,0.0136,0.0533,0.0091,0.0057,0.0062,0.8556,0.0212,0.0003,0.0,0.321,0.379,0.5048,0.6665,0.0743,0.7441,0.6513,0.6452,0.5413,0.221,0.01,0.005,0.0106,0.503,0.7682,0.761194,637,0.558824,0.756098,c1ccc(CNCCNCc2ccccc2)cc1,NNCCc1ccccc1,KEPT,,0.360000,0.658537,N[C@@H]1CONC1=O,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl
Cn1c(=O)c2c(ncn2CCn2ncc(Cl)c(Cl)c2=O)n(C)c1=O,0.0048,0.0042,0.0031,0.0009,0.4545,0.233,0.0988,0.013,0.0921,0.0086,0.0052,0.0055,0.5449,0.1414,0.0558,0.0392,0.3303,0.0256,0.0173,0.0163,0.1834,0.0138,0.0113,0.0173,0.2353,0.0215,0.0158,0.0212,0.0607,0.0108,0.0066,0.0067,0.0,0.0,0.0,0.0,0.0319,0.1339,0.0749,0.2198,0.3702,0.3162,0.1404,0.243,0.1111,0.2118,0.051,0.0238,0.0134,0.1824,0.7375,0.809524,636,0.809524,0.753425,O=[N+]([O-])c1cncn1CCN1CCOCC1,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,FILTERED,motif:quinolone,0.773585,0.696429,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21
FC(F)(F)c1nc(Sc2nnc(C3CC3)o2)c2ccccc2n1,0.0064,0.0058,0.0042,0.0013,0.4991,0.1357,0.057,0.0178,0.0474,0.0032,0.0023,0.0038,0.5697,0.0749,0.032,0.0479,0.1851,0.0089,0.0074,0.0115,0.1445,0.0088,0.0076,0.0151,0.1004,0.0055,0.0055,0.0134,0.0851,0.0161,0.0091,0.0079,0.0,0.0003,0.0,0.0,0.0543,0.1767,0.0642,0.1179,0.2438,0.4372,0.4284,0.2888,0.167,0.182,0.0288,0.0139,0.0132,0.2198,0.696,0.755102,635,0.755102,0.800000,Nc1c2ccccc2nc2ccccc12,Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,FILTERED,motif:small_strained,0.764706,0.741379,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)[O-])c4)C3)[C@H](C)[C@H]12,Cl.NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
Cc1ccc2c(Cn3cnc4scc(-c5ccc(F)cc5)c4c3=O)cc(=O)oc2c1C,0.0055,0.0049,0.0035,0.0011,0.3044,0.0193,0.0119,0.0188,0.0476,0.0032,0.0023,0.0039,0.4728,0.0317,0.0167,0.0442,0.0431,0.0012,0.0015,0.0055,0.1504,0.0093,0.0081,0.0166,0.0484,0.002,0.0025,0.0093,0.0612,0.0108,0.0066,0.0067,0.5289,0.1859,0.052,0.0026,0.0975,0.1057,0.1074,0.4357,0.0195,0.3461,0.2228,0.4336,0.1483,0.1847,0.0298,0.0117,0.0121,0.213,0.74,0.789474,634,0.789474,0.811111,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1.Cl,FILTERED,motif:quinolone,0.805556,0.698413,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,O=C(O)c1cn(C2CC2)c2cc(N3CCC(O)(COc4ccc(N5C[C@H](CO)OC5=O)cc4F)CC3)c(F)cc2c1=O
Cc1ccc(Cn2cnc3c(Cl)cc(Cl)cc3c2=O)cc1,0.012,0.0116,0.0083,0.0027,0.2475,0.0128,0.0087,0.0173,0.047,0.0032,0.0023,0.0038,0.3048,0.0106,0.0072,0.0285,0.0976,0.0035,0.0035,0.0082,0.0875,0.0038,0.0037,0.0115,0.08,0.004,0.0043,0.0122,0.0833,0.0156,0.0088,0.0078,0.9625,0.0,0.0,0.0,0.0526,0.2842,0.059,0.6588,0.4005,0.2585,0.3332,0.4531,0.1622,0.2136,0.0072,0.0052,0.0102,0.2958,0.7879,0.770492,633,0.770492,0.740741,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,FILTERED,motif:quinolone,0.720000,0.400000,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)C(N)CCCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O
Cc1ccc(Nc2nc(N)nc(CNC(c3nc4ccccc4[nH]3)C(C)C)n2)cc1,0.0065,0.0061,0.0043,0.0013,0.4476,0.0397,0.0217,0.0351,0.0425,0.0027,0.002,0.0037,0.348,0.0139,0.0088,0.032,0.0182,0.0004,0.0006,0.0033,0.1029,0.0048,0.0045,0.0127,0.0983,0.0053,0.0054,0.014,0.1128,0.0228,0.0122,0.0094,0.9312,0.2448,0.0485,0.7132,0.132,0.2291,0.0368,0.1687,0.0085,0.2584,0.1075,0.6038,0.3806,0.2342,0.0378,0.012,0.0916,0.2139,0.7103,0.768293,632,0.768293,0.789474,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,CCc1ccc(Nc2c3c(nc4ccccc24)CCC3)cc1,KEPT,,0.706897,0.745763,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
CCCCCCC[N+](C)(C)CCSSCC[N+](C)(C)CCCCCCC,0.0351,0.0372,0.027,0.0098,0.5213,0.0531,0.0235,0.0236,0.0895,0.0077,0.0047,0.0052,0.6383,0.1334,0.0517,0.0576,0.3903,0.0348,0.0222,0.0187,0.1878,0.0128,0.0104,0.0173,0.474,0.09,0.0512,0.0376,0.131,0.0271,0.0137,0.0097,0.6991,0.0078,0.0013,0.0001,0.6395,0.732,0.9839,0.9903,0.9953,0.8383,0.8439,0.8145,0.5499,0.3518,0.0449,0.0229,0.02,0.8208,0.7011,0.285714,631,0.285714,0.500000,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,CCCCCCCCCCCCCCCC[N+](C)(C)C,FILTERED,motif:OO_SS_adjacency,,,,
CC1CCCCN1CCCNCc1cn(Cc2ccccc2)c2ccccc12,0.0096,0.0089,0.0064,0.0021,0.5782,0.0727,0.03,0.0259,0.0577,0.0041,0.0028,0.0042,0.6292,0.1025,0.0406,0.0555,0.2859,0.0179,0.0129,0.0146,0.261,0.0237,0.0178,0.0212,0.4355,0.0697,0.041,0.0337,0.0923,0.0174,0.0096,0.008,0.9991,0.0,0.0003,0.0,0.0806,0.3023,0.0261,0.7516,0.6402,0.4039,0.435,0.2986,0.268,0.372,0.0352,0.0179,0.0184,0.3563,0.7377,0.785714,630,0.740741,0.765625,c1ccc(CNCCNCc2ccccc2)cc1,Cn1sc(=O)n(Cc2ccccc2)c1=O,KEPT,,0.702128,0.636364,N[C@@H]1CONC1=O,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl
N#Cc1nc2n(c1C#N)CN(CCc1ccc(Cl)cc1Cl)CN2,0.0121,0.0118,0.0085,0.0027,0.4602,0.212,0.0945,0.0169,0.0918,0.0085,0.0053,0.0057,0.4887,0.0661,0.0298,0.0372,0.331,0.0301,0.022,0.0231,0.1442,0.0091,0.0079,0.0154,0.1345,0.0088,0.008,0.0161,0.053,0.0092,0.0058,0.0063,0.0,0.0,0.0,0.0,0.0079,0.1585,0.119,0.0,0.003,0.3057,0.0362,0.3733,0.1442,0.1906,0.0395,0.0202,0.0137,0.1275,0.6393,0.746479,629,0.746479,0.796610,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,KEPT,,0.641509,0.694915,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,COc1ccc(Cc2cnc(N)nc2N)cc1OC
