smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id
Nc1cc(C(=O)NC(c2nccs2)C(F)(F)F)cc(Cl)n1,0.0043,0.0037,0.0027,0.0008,0.449,0.1663,0.0719,0.0144,0.0517,0.0037,0.0026,0.004,0.5192,0.0831,0.0352,0.0381,0.0581,0.0017,0.0019,0.0058,0.1432,0.0088,0.0076,0.015,0.1868,0.0148,0.0119,0.019,0.0762,0.0142,0.0082,0.0075,0.0,0.0,0.0,0.0,0.0337,0.1319,0.3834,0.0069,0.0748,0.055,0.1658,0.278,0.1468,0.1654,0.0329,0.0158,0.0116,0.1418,0.6915,0.774194,672
O=C(Nc1ccncc1O)c1cc(F)cc2cccnc12,0.0026,0.0022,0.0016,0.0005,0.4892,0.1335,0.0566,0.0174,0.0532,0.0038,0.0026,0.0042,0.5632,0.0911,0.0376,0.0442,0.1529,0.0066,0.0059,0.0104,0.0915,0.0042,0.004,0.0117,0.2008,0.0159,0.0126,0.0201,0.0828,0.0157,0.0089,0.0079,0.0025,0.0066,0.0011,0.0001,0.2712,0.4437,0.4632,0.0241,0.6496,0.7951,0.6444,0.7188,0.4214,0.1821,0.031,0.0146,0.0129,0.4924,0.7367,0.764706,665
Cc1cc([N+](=O)[O-])sc1N1CCN(c2ccccc2O)CC1,0.0051,0.0045,0.0033,0.001,0.5034,0.2241,0.1003,0.0221,0.1181,0.0124,0.0073,0.0067,0.6421,0.1488,0.0622,0.0761,0.3546,0.0332,0.0231,0.0219,0.1847,0.0142,0.012,0.02,0.3248,0.0466,0.0322,0.035,0.1084,0.0222,0.0119,0.0093,0.0019,0.7014,0.3081,0.0017,0.3692,0.5236,0.8793,0.125,0.6757,0.7868,0.8909,0.7376,0.4682,0.2492,0.1342,0.0623,0.0215,0.6063,0.6724,0.734694,663
O=[N+]([O-])c1cn(CC(O)Cc2ccccc2C(F)(F)F)cn1,0.0047,0.0041,0.003,0.0009,0.4074,0.1108,0.0504,0.0136,0.0491,0.0034,0.0024,0.0039,0.5133,0.1087,0.0445,0.0357,0.1431,0.006,0.0054,0.0097,0.1616,0.011,0.0093,0.0162,0.2325,0.0219,0.0163,0.0217,0.0685,0.0125,0.0074,0.0071,0.0,0.0025,0.0051,0.0002,0.025,0.2543,0.1045,0.0648,0.3138,0.1934,0.3837,0.3568,0.1003,0.1756,0.0312,0.016,0.0121,0.1996,0.7065,0.730159,662
N#CC(Sc1ncc(C(F)(F)F)cc1Cl)C1CCCCC1,0.0031,0.0025,0.0018,0.0006,0.4686,0.1178,0.0505,0.0159,0.0462,0.0031,0.0022,0.0038,0.5188,0.0589,0.0263,0.0397,0.109,0.004,0.0039,0.0085,0.1237,0.0067,0.006,0.0136,0.0718,0.0035,0.0038,0.0112,0.0703,0.0127,0.0075,0.0071,0.0,0.0001,0.0,0.0,0.0067,0.1475,0.0528,0.0001,0.0001,0.041,0.0823,0.2761,0.0673,0.1568,0.0233,0.0113,0.0112,0.0749,0.6468,0.83871,660
COc1ccc(Cc2cnc(Nc3ncnc4ccccc34)s2)cc1,0.0024,0.0019,0.0014,0.0004,0.5317,0.0885,0.0389,0.0258,0.0593,0.0043,0.0029,0.0043,0.5915,0.0804,0.0343,0.0544,0.089,0.003,0.0031,0.0077,0.1088,0.0053,0.0049,0.0128,0.1781,0.0126,0.0105,0.0186,0.0799,0.0147,0.0084,0.0076,0.1587,0.0006,0.0004,0.0005,0.0611,0.0781,0.0286,0.0037,0.0204,0.0995,0.1969,0.1947,0.0491,0.1999,0.0235,0.0117,0.0147,0.0813,0.6599,0.779221,659
CN(C)CCN(Cc1ccco1)c1ccc(Cl)c(C#N)n1,0.0082,0.0076,0.0055,0.0017,0.4827,0.13,0.0557,0.0173,0.0573,0.0041,0.0028,0.0042,0.5473,0.0784,0.0333,0.043,0.2744,0.0173,0.0126,0.0143,0.1251,0.0067,0.006,0.0138,0.1556,0.0104,0.009,0.0171,0.0912,0.0175,0.0097,0.0081,0.0041,0.0,0.0,0.0,0.017,0.1519,0.2488,0.0502,0.0,0.0527,0.2321,0.2733,0.1473,0.194,0.0302,0.015,0.0133,0.1304,0.701,0.853933,657
O=C(Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1)C1CC2CCC1O2,0.0078,0.007,0.0051,0.0016,0.4262,0.154,0.0697,0.0151,0.0645,0.005,0.0034,0.0046,0.5636,0.2037,0.0802,0.045,0.1424,0.0061,0.0056,0.0104,0.1785,0.0133,0.0111,0.0183,0.2885,0.0346,0.0239,0.0269,0.0992,0.0198,0.0108,0.0087,0.0001,0.037,0.0133,0.0003,0.0353,0.2966,0.6998,0.9916,0.988,0.5547,0.5539,0.5047,0.1913,0.1968,0.0534,0.0248,0.0146,0.5351,0.719,0.775862,656
Cn1c(SCC[S+]([O-])c2ccccc2)nc2ccsc2c1=O,0.0056,0.005,0.0036,0.0011,0.4458,0.0732,0.0339,0.0185,0.0389,0.0024,0.0018,0.0034,0.5579,0.0701,0.0304,0.0467,0.1786,0.0085,0.0072,0.0117,0.1455,0.0087,0.0076,0.0151,0.1002,0.0054,0.0054,0.0134,0.0533,0.0092,0.0058,0.0063,0.0001,0.1165,0.0114,0.0,0.2122,0.1329,0.174,0.0195,0.4403,0.2537,0.2656,0.3606,0.1207,0.1695,0.0332,0.0119,0.0129,0.2199,0.6101,0.813333,655
CCOC(=O)c1csc(N(CC)C(=O)C2CC(=O)N(c3cccc(Cl)c3)C2)n1,0.0013,0.0011,0.0008,0.0002,0.2834,0.0179,0.011,0.0158,0.0384,0.0024,0.0018,0.0034,0.2702,0.0092,0.0064,0.0227,0.0276,0.0007,0.0009,0.0039,0.047,0.0015,0.0017,0.0079,0.024,0.0008,0.0012,0.0064,0.0404,0.0067,0.0045,0.0055,0.0,0.2058,0.0937,0.0001,0.0114,0.0495,0.0098,0.0002,0.0008,0.1725,0.138,0.1298,0.0514,0.0814,0.0273,0.0135,0.0073,0.0626,0.6114,0.75,651
COCc1ccc(C(=O)NCc2c(C(=O)O)sc3cccc(F)c23)o1,0.0021,0.0017,0.0013,0.0004,0.0092,0.0003,0.0006,0.0041,0.0389,0.0025,0.0018,0.0036,0.1931,0.0049,0.0042,0.0216,0.0041,0.0001,0.0001,0.0014,0.0357,0.0011,0.0012,0.0071,0.0175,0.0006,0.001,0.0059,0.0431,0.0072,0.0048,0.0057,0.2498,0.1745,0.1029,0.0375,0.0053,0.1389,0.0885,0.0082,0.0728,0.104,0.1723,0.3602,0.1328,0.0659,0.0214,0.0131,0.0097,0.1203,0.6031,0.797872,650
O=[N+]([O-])c1ccc(OCCSc2ncnc3[nH]cnc23)cc1,0.0026,0.0022,0.0016,0.0005,0.4247,0.1081,0.049,0.0151,0.0529,0.0038,0.0026,0.0041,0.5323,0.0846,0.0363,0.0424,0.1286,0.0051,0.0048,0.0093,0.1239,0.007,0.0063,0.0138,0.1673,0.0122,0.0102,0.0178,0.0475,0.0081,0.0052,0.006,0.0,0.0,0.0001,0.0,0.0114,0.1875,0.1161,0.0009,0.0085,0.1818,0.303,0.4356,0.1608,0.1644,0.0257,0.0129,0.0121,0.1562,0.6837,0.742424,645
CCOC(=O)OC(C)Sc1nc2ccsc2c(=O)n1CC,0.0033,0.0027,0.002,0.0006,0.4626,0.0694,0.0317,0.0193,0.0478,0.0032,0.0023,0.0038,0.5735,0.0772,0.033,0.0491,0.0811,0.0027,0.0028,0.0073,0.159,0.0101,0.0087,0.0163,0.0796,0.004,0.0042,0.012,0.0628,0.0111,0.0067,0.0068,0.0001,0.0587,0.0205,0.0003,0.0379,0.0602,0.0063,0.0331,0.0035,0.0312,0.1007,0.1987,0.0726,0.1633,0.0266,0.0124,0.0128,0.0605,0.6889,0.773333,643
O=[N+]([O-])c1cncc(Cl)c1NCC(O)COc1cccc(Cl)c1Cl,0.0023,0.0019,0.0014,0.0004,0.4421,0.0949,0.0424,0.0158,0.0719,0.0058,0.0038,0.0047,0.5286,0.0711,0.0307,0.0401,0.4048,0.0413,0.0255,0.019,0.1689,0.0115,0.0096,0.0163,0.3012,0.0354,0.0236,0.0252,0.0767,0.0142,0.0082,0.0074,0.0,0.0,0.0,0.0,0.1,0.304,0.6155,0.046,0.0764,0.5367,0.2125,0.3792,0.204,0.2218,0.0307,0.0161,0.0143,0.2749,0.6831,0.727273,642
O=C(NCCNC(=O)c1cc(F)c(F)c(O)c1F)c1cccs1,0.0054,0.0048,0.0035,0.0011,0.1577,0.0081,0.0064,0.0116,0.0394,0.0025,0.0019,0.0035,0.3508,0.0185,0.0108,0.027,0.0313,0.0008,0.0011,0.0045,0.0652,0.0025,0.0026,0.0097,0.0255,0.0009,0.0014,0.0067,0.0424,0.0071,0.0047,0.0056,0.0,0.224,0.0007,0.0,0.1197,0.3308,0.366,0.5001,0.1686,0.5216,0.2814,0.56,0.3136,0.0797,0.0299,0.0037,0.0078,0.3513,0.7008,0.797297,637
CN(C(=O)c1cc(F)c(F)c(O)c1F)c1ccc2c(c1)CCO2,0.0046,0.004,0.0029,0.0009,0.4447,0.0736,0.0348,0.0199,0.0632,0.0048,0.0033,0.0046,0.5696,0.0831,0.0354,0.0489,0.0625,0.0019,0.0022,0.0066,0.1306,0.0074,0.0067,0.0152,0.1326,0.0085,0.0078,0.0163,0.0618,0.011,0.0067,0.0068,0.1986,0.018,0.004,0.0006,0.769,0.6206,0.9751,0.9947,0.8603,0.8375,0.8408,0.7755,0.4359,0.1854,0.0236,0.0115,0.0133,0.79,0.6997,0.807229,636
Nc1nc(NCCc2cc(Cl)c3c(c2)OCCO3)c2[nH]cnc2n1,0.0009,0.0007,0.0005,0.0001,0.4678,0.2543,0.1078,0.0137,0.0426,0.0028,0.002,0.0037,0.5544,0.2061,0.0787,0.0389,0.0593,0.0018,0.002,0.0061,0.1929,0.0146,0.0118,0.0183,0.2339,0.0206,0.0155,0.0217,0.0727,0.0133,0.0078,0.0073,0.0,0.0,0.0003,0.0,0.0073,0.1585,0.0136,0.0,0.0095,0.0669,0.0164,0.3003,0.1693,0.1805,0.0571,0.0252,0.0122,0.0824,0.7091,0.847222,634
COc1cc2c(cc1C=Cc1cc(C(=O)O)ncn1)OCO2,0.001,0.0008,0.0006,0.0002,0.4232,0.1115,0.0505,0.0149,0.0575,0.0042,0.0029,0.0044,0.5463,0.1504,0.0593,0.0398,0.1568,0.0069,0.006,0.0104,0.072,0.0029,0.0029,0.0103,0.2134,0.0182,0.0141,0.0208,0.0793,0.015,0.0086,0.0077,0.0,0.0,0.0,0.0,0.0495,0.149,0.0769,0.0047,0.2792,0.299,0.5724,0.3202,0.3355,0.1722,0.0344,0.0161,0.012,0.2318,0.6735,0.815385,633
CCOC(C)c1nc(CN(C)c2nc(N)nc3nc[nH]c23)cs1,0.0034,0.0029,0.0021,0.0006,0.4968,0.1321,0.0551,0.017,0.0421,0.0027,0.002,0.0036,0.5201,0.0801,0.0341,0.0384,0.0275,0.0007,0.0009,0.004,0.0805,0.0034,0.0033,0.0109,0.1277,0.0078,0.0072,0.0158,0.0987,0.0193,0.0106,0.0087,0.0,0.0003,0.0006,0.0,0.0124,0.044,0.0239,0.0001,0.0005,0.0193,0.0256,0.1442,0.0475,0.1552,0.0277,0.0129,0.011,0.0353,0.7161,0.825,632
O=[N+]([O-])c1cc(Cl)ccc1N[C@H]1CCO[C@@H]1c1ccncc1,0.0057,0.005,0.0036,0.0011,0.4068,0.0643,0.0307,0.0158,0.0639,0.0049,0.0033,0.0045,0.5433,0.0793,0.0338,0.0425,0.1492,0.0064,0.0056,0.01,0.1884,0.0141,0.0115,0.0176,0.3834,0.0617,0.037,0.0302,0.0934,0.0181,0.01,0.0082,0.0002,0.0001,0.0001,0.0001,0.2587,0.3258,0.2624,0.0103,0.0522,0.3961,0.3598,0.6,0.2534,0.2038,0.0282,0.015,0.0145,0.2799,0.6392,0.789474,630
CC(Nc1ccnc(C#N)n1)c1cccc(C(F)(F)F)c1,0.0015,0.0012,0.0009,0.0003,0.439,0.1072,0.0478,0.0154,0.0557,0.004,0.0028,0.0042,0.4949,0.0618,0.0276,0.0365,0.1374,0.0057,0.0053,0.01,0.1474,0.0091,0.0079,0.0155,0.0658,0.0031,0.0035,0.0109,0.0664,0.012,0.0071,0.007,0.0,0.0,0.0,0.0,0.0388,0.1636,0.0502,0.0025,0.0003,0.0235,0.1479,0.3026,0.1148,0.1565,0.0227,0.0114,0.0111,0.0938,0.711,0.820513,629
N#Cc1nc(NCC2(c3ccc4c(c3)OCO4)CCOCC2)sc1Cl,0.0083,0.0077,0.0055,0.0018,0.4751,0.1829,0.0793,0.017,0.0713,0.0057,0.0038,0.0048,0.5423,0.0846,0.0361,0.0435,0.1005,0.0036,0.0035,0.0081,0.1634,0.0109,0.0092,0.0165,0.099,0.0056,0.0056,0.0138,0.0653,0.0117,0.007,0.0069,0.0018,0.0146,0.0058,0.0006,0.0481,0.2631,0.2063,0.0066,0.0023,0.5147,0.113,0.4855,0.1534,0.1697,0.0364,0.0173,0.0126,0.1992,0.6832,0.865854,627
O=[N+]([O-])c1cnc(Oc2cc(C(F)(F)F)ccc2Cl)nc1,0.0029,0.0024,0.0018,0.0005,0.437,0.1218,0.0542,0.0153,0.11,0.0112,0.0065,0.006,0.5672,0.1494,0.0584,0.0428,0.4378,0.052,0.0311,0.0208,0.2416,0.0236,0.0179,0.0208,0.339,0.0467,0.0296,0.0276,0.1369,0.0297,0.015,0.0102,0.0,0.0,0.0,0.0,0.0593,0.3339,0.5361,0.983,0.9569,0.4855,0.546,0.5399,0.2332,0.2525,0.0485,0.0238,0.016,0.5193,0.7502,0.76,626
COC(=O)CSc1cc(C(F)(F)F)nc2c(F)cc(Br)cc12,0.0051,0.0044,0.0032,0.001,0.4353,0.0649,0.032,0.0224,0.0668,0.0053,0.0035,0.0047,0.6257,0.1042,0.0443,0.0681,0.2012,0.0108,0.0089,0.0133,0.2506,0.0255,0.0193,0.0219,0.2566,0.0266,0.0193,0.0243,0.1235,0.0261,0.0135,0.0098,0.0,0.0013,0.0039,0.0003,0.0379,0.2268,0.0259,0.0042,0.0211,0.2093,0.3487,0.4444,0.2758,0.2183,0.0299,0.0164,0.0184,0.1771,0.6956,0.802198,625
COc1cc(CN(C)c2ccnc(N(C)C)n2)c(SC)cc1OC,0.0032,0.0027,0.002,0.0006,0.5795,0.1315,0.0505,0.0201,0.0489,0.0033,0.0023,0.0038,0.5863,0.1027,0.0412,0.0468,0.0974,0.0033,0.0033,0.0078,0.1572,0.0095,0.0081,0.0156,0.2905,0.0287,0.0199,0.0242,0.0685,0.0122,0.0072,0.007,0.0034,0.0053,0.0017,0.0003,0.3672,0.397,0.6813,0.0918,0.4122,0.3717,0.2341,0.5912,0.3952,0.2039,0.0333,0.0151,0.014,0.3935,0.6252,0.770492,623
Cc1ccc2c(c1)C(=O)N(C)C(c1csc([N+](=O)[O-])c1)N2,0.0036,0.003,0.0022,0.0007,0.4088,0.0699,0.0331,0.0156,0.0515,0.0036,0.0025,0.004,0.5333,0.076,0.0327,0.0414,0.1253,0.0049,0.0046,0.0092,0.083,0.0036,0.0035,0.0111,0.1274,0.0079,0.0073,0.0154,0.0678,0.0123,0.0074,0.0071,0.0011,0.0102,0.0003,0.0,0.2108,0.3471,0.4598,0.4169,0.039,0.7427,0.4588,0.5049,0.4095,0.1558,0.0213,0.0104,0.0116,0.3988,0.6503,0.785714,622
CCCCCCCCCCCCSC(N)=NCCc1ccc(OC)cc1,0.0285,0.0299,0.0215,0.0075,0.5178,0.0645,0.0282,0.0224,0.0603,0.0044,0.0029,0.0043,0.5736,0.0691,0.0294,0.0471,0.275,0.0169,0.0124,0.0146,0.3892,0.0608,0.0407,0.0298,0.2423,0.0201,0.0151,0.0218,0.1047,0.0205,0.011,0.0086,0.7968,0.5526,0.0253,0.0002,0.697,0.4796,0.8705,0.9255,0.9686,0.5941,0.4467,0.6727,0.4501,0.332,0.0932,0.0207,0.0174,0.6783,0.6712,0.732143,618
O=C(Nc1ncco1)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCC1,0.0382,0.0418,0.0303,0.0107,0.1964,0.0093,0.0068,0.0133,0.042,0.0027,0.002,0.0036,0.2578,0.008,0.0058,0.0234,0.0176,0.0004,0.0006,0.0031,0.0409,0.0013,0.0014,0.0075,0.0264,0.001,0.0014,0.0068,0.0723,0.0133,0.0078,0.0074,0.9791,0.1829,0.1373,0.0048,0.3877,0.415,0.5375,0.9003,0.9037,0.7197,0.6814,0.6652,0.5153,0.1856,0.029,0.0215,0.009,0.6362,0.7346,0.789474,616
CCc1cnc(CCNC(=O)c2cc(F)c([N+](=O)[O-])cc2F)s1,0.0029,0.0025,0.0018,0.0005,0.2264,0.0166,0.011,0.0126,0.0456,0.0031,0.0022,0.0038,0.4861,0.06,0.0273,0.0365,0.0566,0.0016,0.0019,0.0058,0.1013,0.005,0.0047,0.0124,0.1668,0.0123,0.0103,0.0179,0.0571,0.0101,0.0062,0.0065,0.0,0.6041,0.0108,0.0,0.0242,0.2281,0.1672,0.0748,0.1363,0.315,0.4814,0.493,0.1157,0.127,0.0795,0.0085,0.0107,0.2262,0.6882,0.769231,615
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,0.003,0.0025,0.0018,0.0005,0.3737,0.0218,0.012,0.0194,0.0422,0.0026,0.0019,0.0036,0.4716,0.0283,0.0146,0.0391,0.1068,0.0038,0.0037,0.0082,0.1946,0.0135,0.011,0.0177,0.0198,0.0007,0.001,0.0058,0.0769,0.014,0.008,0.0073,0.9257,0.983,0.0001,0.0,0.6388,0.4222,0.7889,0.9864,0.8592,0.6254,0.6418,0.7257,0.4186,0.246,0.1189,0.006,0.0113,0.6786,0.7798,0.797619,613
O=[N+]([O-])c1ccc(N(CCO)Cc2ccsc2)c2ccncc12,0.0126,0.0124,0.0089,0.0029,0.4545,0.0931,0.0427,0.0191,0.0909,0.0084,0.0053,0.0059,0.5096,0.0512,0.0244,0.0454,0.0916,0.0032,0.0033,0.008,0.1061,0.0053,0.005,0.013,0.158,0.0112,0.0098,0.0184,0.1135,0.0235,0.0125,0.0094,0.0002,0.0001,0.0001,0.0001,0.026,0.1589,0.0322,0.0019,0.0684,0.4869,0.1259,0.3636,0.1697,0.1708,0.0232,0.0124,0.0136,0.1593,0.6243,0.72973,612
N#Cc1cc(NCC(O)Cc2ccc(F)cc2F)ccc1[N+](=O)[O-],0.004,0.0035,0.0025,0.0008,0.4139,0.099,0.0457,0.0151,0.0475,0.0032,0.0023,0.0039,0.512,0.0805,0.0344,0.0372,0.1529,0.0067,0.006,0.0105,0.0978,0.0047,0.0044,0.012,0.1947,0.0159,0.0126,0.0196,0.061,0.0108,0.0066,0.0067,0.0052,0.0032,0.0014,0.0006,0.0444,0.2688,0.079,0.2193,0.5341,0.4762,0.4687,0.3192,0.2701,0.1654,0.0253,0.0129,0.0118,0.2978,0.6254,0.779661,608
CN(C)c1ncc(CN(C)c2ccc([N+](=O)[O-])c(C#N)c2)cn1,0.0064,0.0059,0.0042,0.0013,0.4513,0.2067,0.0886,0.0136,0.0573,0.0042,0.0029,0.0043,0.5281,0.0996,0.0413,0.039,0.1262,0.005,0.0046,0.0092,0.0347,0.001,0.0012,0.0067,0.1502,0.0101,0.0088,0.0168,0.0538,0.0093,0.0059,0.0063,0.0009,0.0351,0.0067,0.0002,0.019,0.1997,0.036,0.0019,0.035,0.0991,0.3315,0.3859,0.253,0.1565,0.0419,0.0182,0.0108,0.1512,0.6526,0.781818,607
Cc1cc(N)c2ccccc2[n+]1CCCCCCCC[n+]1c(C)cc(N)c2ccccc21,0.0183,0.0184,0.0132,0.0044,0.6374,0.2438,0.0954,0.0286,0.0604,0.0044,0.003,0.0043,0.6314,0.1194,0.0463,0.0542,0.4671,0.0558,0.033,0.0224,0.4503,0.0895,0.0591,0.0381,0.4637,0.0869,0.0504,0.0384,0.1513,0.0333,0.0165,0.0108,0.0013,0.0086,0.0039,0.0007,0.928,0.5256,0.9619,0.9931,0.9931,0.902,0.8656,0.8952,0.6165,0.3201,0.0733,0.0356,0.0224,0.8534,0.8605,0.0,599
Cc1ccc(Oc2cc(Cl)c(C(F)(F)F)cc2[N+](=O)[O-])c[n+]1[O-],0.0174,0.0172,0.0125,0.0042,0.2819,0.6404,0.3633,0.005,0.1462,0.0176,0.0097,0.0073,0.4118,0.5193,0.234,0.0248,0.5473,0.11,0.0581,0.026,0.3391,0.0513,0.0351,0.0264,0.5578,0.2612,0.1272,0.0435,0.1606,0.037,0.018,0.0113,0.0,0.2133,0.0506,0.0001,0.6373,0.5527,0.9325,0.9941,0.9946,0.7619,0.8508,0.6802,0.4649,0.2736,0.2075,0.1009,0.0165,0.7632,0.6511,0.782609,597
Cc1cccc([N+](=O)[O-])c1S(=O)(=O)Nc1cnc(Cl)c(C(=O)O)c1,0.0033,0.0028,0.002,0.0006,0.2068,0.0117,0.0083,0.0138,0.0915,0.0086,0.0053,0.0057,0.5806,0.1107,0.0463,0.053,0.194,0.0097,0.008,0.0118,0.2332,0.0228,0.0175,0.0209,0.256,0.026,0.0187,0.0236,0.127,0.0274,0.0142,0.0102,0.0,0.0,0.0,0.0001,0.0376,0.2178,0.4885,0.3656,0.4894,0.3865,0.4668,0.4401,0.2444,0.188,0.0244,0.0134,0.0155,0.3485,0.7205,0.72973,595
COC(=O)CC1CN(c2ccnc3c(F)cccc23)CCO1,0.0038,0.0033,0.0024,0.0007,0.4537,0.1011,0.0444,0.0158,0.0299,0.0017,0.0013,0.003,0.5219,0.0702,0.0304,0.039,0.0705,0.0022,0.0024,0.0066,0.0774,0.0032,0.0032,0.0107,0.0697,0.0033,0.0037,0.0114,0.0651,0.0117,0.007,0.0069,0.0,0.0029,0.001,0.0,0.0656,0.1415,0.0325,0.0267,0.0435,0.3206,0.1196,0.0958,0.1115,0.1436,0.0222,0.0106,0.0105,0.1064,0.6931,0.705128,588
Cc1coc(NC(=O)C2CCN(C(=O)c3ccc(F)cc3F)CC2)n1,0.0032,0.0028,0.002,0.0006,0.0191,0.0006,0.001,0.005,0.0272,0.0015,0.0012,0.0029,0.0494,0.0007,0.0009,0.0075,0.0054,0.0001,0.0002,0.0017,0.0211,0.0005,0.0006,0.0052,0.0173,0.0006,0.0009,0.0055,0.0383,0.0063,0.0043,0.0054,0.0006,0.2378,0.1245,0.0018,0.0189,0.0827,0.0267,0.0737,0.0879,0.1529,0.0846,0.2297,0.0981,0.0202,0.0279,0.0151,0.004,0.095,0.7025,0.73494,586
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,0.1898,0.2344,0.1829,0.0857,0.8137,0.496,0.3181,0.367,0.3222,0.0697,0.0329,0.0146,0.7697,0.2798,0.1353,0.2285,0.5009,0.092,0.0623,0.0495,0.1173,0.0058,0.0052,0.0131,0.673,0.4802,0.3818,0.2864,0.4304,0.1841,0.0786,0.0298,0.9948,0.9647,0.9687,0.9598,0.9647,0.7213,0.9842,0.9998,0.9927,0.8763,0.8891,0.8606,0.6086,0.5346,0.3119,0.2406,0.226,0.8775,0.7228,0.0,585
O=[N+]([O-])c1cc(Cl)ccc1N1CCCC1Cn1ccnc1,0.0061,0.0054,0.0039,0.0012,0.4494,0.0903,0.04,0.0159,0.0656,0.0051,0.0034,0.0046,0.5581,0.0939,0.0386,0.0431,0.1418,0.0058,0.0052,0.0096,0.1398,0.0082,0.0072,0.0146,0.2506,0.0239,0.0173,0.0225,0.0918,0.0177,0.0098,0.0082,0.0016,0.0039,0.0016,0.0004,0.2874,0.5332,0.7027,0.6396,0.1567,0.5067,0.5905,0.5856,0.3129,0.1894,0.0282,0.0141,0.0134,0.4795,0.7018,0.779412,584
NCC(Cc1ccccc1)C1CCCCN1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,0.0079,0.0074,0.0053,0.0016,0.1232,0.0046,0.0041,0.0117,0.0615,0.0045,0.0031,0.0044,0.3972,0.0192,0.0112,0.0357,0.0412,0.0011,0.0013,0.005,0.1423,0.0082,0.0072,0.0152,0.1064,0.006,0.006,0.0148,0.0895,0.017,0.0095,0.008,0.1653,0.3892,0.1239,0.0054,0.2761,0.3498,0.3437,0.0463,0.7038,0.5885,0.5223,0.5718,0.3943,0.1261,0.0508,0.0191,0.0113,0.4218,0.6177,0.746479,583
CCC1Oc2cc(C(C)Nc3cncc(SC)n3)ccc2NC1=O,0.0011,0.0009,0.0006,0.0002,0.4831,0.235,0.0964,0.0135,0.0421,0.0027,0.002,0.0036,0.5545,0.1248,0.0491,0.0397,0.0427,0.0011,0.0014,0.005,0.107,0.0052,0.0048,0.0124,0.2047,0.0158,0.0124,0.0194,0.0525,0.009,0.0057,0.0062,0.0,0.0044,0.0,0.0,0.0176,0.14,0.0262,0.0274,0.0853,0.0577,0.0864,0.0731,0.122,0.1653,0.0443,0.0192,0.0111,0.0706,0.61,0.844444,582
Cc1ncsc1CN(C)CC1CCN(c2ncc(Cl)cn2)C1,0.0014,0.0011,0.0008,0.0002,0.4719,0.1143,0.0489,0.0162,0.0476,0.0032,0.0023,0.0038,0.4454,0.0439,0.021,0.0318,0.0955,0.0033,0.0032,0.0076,0.0875,0.0038,0.0037,0.0111,0.2492,0.0229,0.0166,0.0218,0.0676,0.0121,0.0072,0.0069,0.0,0.0,0.0,0.0,0.0135,0.1711,0.005,0.0095,0.0108,0.1411,0.1547,0.2026,0.1309,0.1629,0.0227,0.0115,0.011,0.0932,0.6849,0.816092,579
COc1ccc(Cl)c2c1N(C(=O)c1cnc(N(C)C)o1)CCC2,0.0008,0.0006,0.0005,0.0001,0.1379,0.0052,0.0043,0.0107,0.0206,0.001,0.0009,0.0025,0.2367,0.0069,0.0051,0.0202,0.0135,0.0003,0.0004,0.0027,0.0238,0.0006,0.0007,0.0055,0.0274,0.001,0.0014,0.0069,0.038,0.0062,0.0042,0.0053,0.0,0.2599,0.0009,0.0,0.0303,0.0866,0.1401,0.0041,0.0239,0.1181,0.3358,0.1775,0.1008,0.0554,0.0313,0.002,0.006,0.113,0.6766,0.81,575
